tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4
Nocardioides_sp._cx-173,Bacteria,rank_2,Nocardioides_sp._cx-173,Root,CE4,Bacteria,Nocardioides_sp._cx-173,,
Nocardioides_sp._JS614,Bacteria,rank_2,Nocardioides_sp._JS614,Root,CE4,Bacteria,Nocardioides_sp._JS614,,
Nocardioides_sp._LMS-CY,Bacteria,rank_2,Nocardioides_sp._LMS-CY,Root,CE4,Bacteria,Nocardioides_sp._LMS-CY,,
Nocardioides_sp._S-1144,Bacteria,rank_2,Nocardioides_sp._S-1144,Root,CE4,Bacteria,Nocardioides_sp._S-1144,,
Nocardioides_sp._S5,Bacteria,rank_2,Nocardioides_sp._S5,Root,CE4,Bacteria,Nocardioides_sp._S5,,
Nocardioides_sp._zg-1228,Bacteria,rank_2,Nocardioides_sp._zg-1228,Root,CE4,Bacteria,Nocardioides_sp._zg-1228,,
Nocardiopsis_alba_ATCC_BAA-2165,Bacteria,rank_2,Nocardiopsis_alba_ATCC_BAA-2165,Root,CE4,Bacteria,Nocardiopsis_alba_ATCC_BAA-2165,,
Nocardiopsis_dassonvillei_HZNU_N_1,Bacteria,rank_2,Nocardiopsis_dassonvillei_HZNU_N_1,Root,CE4,Bacteria,Nocardiopsis_dassonvillei_HZNU_N_1,,
Nocardiopsis_dassonvillei_NCTC10488,Bacteria,rank_2,Nocardiopsis_dassonvillei_NCTC10488,Root,CE4,Bacteria,Nocardiopsis_dassonvillei_NCTC10488,,
Nocardiopsis_dassonvillei_NOCA502F,Bacteria,rank_2,Nocardiopsis_dassonvillei_NOCA502F,Root,CE4,Bacteria,Nocardiopsis_dassonvillei_NOCA502F,,
Nocardiopsis_exhalans_JCM11759T,Bacteria,rank_2,Nocardiopsis_exhalans_JCM11759T,Root,CE4,Bacteria,Nocardiopsis_exhalans_JCM11759T,,
Nocardiopsis_gilva_YIM_90087,Bacteria,rank_2,Nocardiopsis_gilva_YIM_90087,Root,CE4,Bacteria,Nocardiopsis_gilva_YIM_90087,,
Nocardiopsis_sp._HDS12,Bacteria,rank_2,Nocardiopsis_sp._HDS12,Root,CE4,Bacteria,Nocardiopsis_sp._HDS12,,
Nocardiopsis_sp._HDS5,Bacteria,rank_2,Nocardiopsis_sp._HDS5,Root,CE4,Bacteria,Nocardiopsis_sp._HDS5,,
Nocardiopsis_sp._Mg02,Bacteria,rank_2,Nocardiopsis_sp._Mg02,Root,CE4,Bacteria,Nocardiopsis_sp._Mg02,,
Nodularia_sphaerocarpa_UHCC_0038,Bacteria,rank_2,Nodularia_sphaerocarpa_UHCC_0038,Root,CE4,Bacteria,Nodularia_sphaerocarpa_UHCC_0038,,
Nodularia_spumigena_CCY9414,Bacteria,rank_2,Nodularia_spumigena_CCY9414,Root,CE4,Bacteria,Nodularia_spumigena_CCY9414,,
Nodularia_spumigena_UHCC_0039,Bacteria,rank_2,Nodularia_spumigena_UHCC_0039,Root,CE4,Bacteria,Nodularia_spumigena_UHCC_0039,,
Nonlabens_dokdonensis_DSW-6,Bacteria,rank_2,Nonlabens_dokdonensis_DSW-6,Root,CE4,Bacteria,Nonlabens_dokdonensis_DSW-6,,
Nonlabens_marinus_S1-08,Bacteria,rank_2,Nonlabens_marinus_S1-08,Root,CE4,Bacteria,Nonlabens_marinus_S1-08,,
Nonlabens_ponticola_MJ115,Bacteria,rank_2,Nonlabens_ponticola_MJ115,Root,CE4,Bacteria,Nonlabens_ponticola_MJ115,,
Nonlabens_sp._Ci31,Bacteria,rank_2,Nonlabens_sp._Ci31,Root,CE4,Bacteria,Nonlabens_sp._Ci31,,
Nonlabens_sp._Hel1_33_55,Bacteria,rank_2,Nonlabens_sp._Hel1_33_55,Root,CE4,Bacteria,Nonlabens_sp._Hel1_33_55,,
Nonlabens_sp._MB-3u-79,Bacteria,rank_2,Nonlabens_sp._MB-3u-79,Root,CE4,Bacteria,Nonlabens_sp._MB-3u-79,,
Nonlabens_sp._MIC269,Bacteria,rank_2,Nonlabens_sp._MIC269,Root,CE4,Bacteria,Nonlabens_sp._MIC269,,
Nonlabens_spongiae_JCM_13191,Bacteria,rank_2,Nonlabens_spongiae_JCM_13191,Root,CE4,Bacteria,Nonlabens_spongiae_JCM_13191,,
Nonomuraea_coxensis_DSM_45129,Bacteria,rank_2,Nonomuraea_coxensis_DSM_45129,Root,CE4,Bacteria,Nonomuraea_coxensis_DSM_45129,,
Nonomuraea_gerenzanensis_ATCC_39727,Bacteria,rank_2,Nonomuraea_gerenzanensis_ATCC_39727,Root,CE4,Bacteria,Nonomuraea_gerenzanensis_ATCC_39727,,
Nonomuraea_gerenzanensis_L70,Bacteria,rank_2,Nonomuraea_gerenzanensis_L70,Root,CE4,Bacteria,Nonomuraea_gerenzanensis_L70,,
Nonomuraea_nitratireducens_WYY166,Bacteria,rank_2,Nonomuraea_nitratireducens_WYY166,Root,CE4,Bacteria,Nonomuraea_nitratireducens_WYY166,,
Nonomuraea_sp._ATCC_55076,Bacteria,rank_2,Nonomuraea_sp._ATCC_55076,Root,CE4,Bacteria,Nonomuraea_sp._ATCC_55076,,
Nordella_sp._HKS_07,Bacteria,rank_2,Nordella_sp._HKS_07,Root,CE4,Bacteria,Nordella_sp._HKS_07,,
Nostoc_azollae_0708,Bacteria,rank_2,Nostoc_azollae_0708,Root,CE4,Bacteria,Nostoc_azollae_0708,,
Nostoc_carneum_NIES-2107,Bacteria,rank_2,Nostoc_carneum_NIES-2107,Root,CE4,Bacteria,Nostoc_carneum_NIES-2107,,
Nostoc_cf._commune_SO-36,Bacteria,rank_2,Nostoc_cf._commune_SO-36,Root,CE4,Bacteria,Nostoc_cf._commune_SO-36,,
Nostoc_commune_HK-02_NIES-4070,Bacteria,rank_2,Nostoc_commune_HK-02_NIES-4070,Root,CE4,Bacteria,Nostoc_commune_HK-02_NIES-4070,,
Nostoc_edaphicum_CCNP1411,Bacteria,rank_2,Nostoc_edaphicum_CCNP1411,Root,CE4,Bacteria,Nostoc_edaphicum_CCNP1411,,
Nostoc_flagelliforme_CCNUN1,Bacteria,rank_2,Nostoc_flagelliforme_CCNUN1,Root,CE4,Bacteria,Nostoc_flagelliforme_CCNUN1,,
Nostoc_linckia_NIES-25,Bacteria,rank_2,Nostoc_linckia_NIES-25,Root,CE4,Bacteria,Nostoc_linckia_NIES-25,,
Nostoc_piscinale_CENA21,Bacteria,rank_2,Nostoc_piscinale_CENA21,Root,CE4,Bacteria,Nostoc_piscinale_CENA21,,
Nostoc_punctiforme_PCC_73102,Bacteria,rank_2,Nostoc_punctiforme_PCC_73102,Root,CE4,Bacteria,Nostoc_punctiforme_PCC_73102,,
Nostoc_sp._ATCC_53789,Bacteria,rank_2,Nostoc_sp._ATCC_53789,Root,CE4,Bacteria,Nostoc_sp._ATCC_53789,,
Nostoc_sp._C052,Bacteria,rank_2,Nostoc_sp._C052,Root,CE4,Bacteria,Nostoc_sp._C052,,
Nostoc_sp._C057,Bacteria,rank_2,Nostoc_sp._C057,Root,CE4,Bacteria,Nostoc_sp._C057,,
Nostoc_sp._CENA543,Bacteria,rank_2,Nostoc_sp._CENA543,Root,CE4,Bacteria,Nostoc_sp._CENA543,,
Nostoc_sp._HK-01_NIES-2109,Bacteria,rank_2,Nostoc_sp._HK-01_NIES-2109,Root,CE4,Bacteria,Nostoc_sp._HK-01_NIES-2109,,
Nostoc_sp._Lobaria_pulmonaria_(5183)_cyanobiont,Bacteria,rank_2,Nostoc_sp._Lobaria_pulmonaria_(5183)_cyanobiont,Root,CE4,Bacteria,Nostoc_sp._Lobaria_pulmonaria_(5183)_cyanobiont,,
Nostoc_sp._MS1,Bacteria,rank_2,Nostoc_sp._MS1,Root,CE4,Bacteria,Nostoc_sp._MS1,,
Nostoc_sp._NIES-2111,Bacteria,rank_2,Nostoc_sp._NIES-2111,Root,CE4,Bacteria,Nostoc_sp._NIES-2111,,
Nostoc_sp._NIES-3756,Bacteria,rank_2,Nostoc_sp._NIES-3756,Root,CE4,Bacteria,Nostoc_sp._NIES-3756,,
Nostoc_sp._NIES-4103,Bacteria,rank_2,Nostoc_sp._NIES-4103,Root,CE4,Bacteria,Nostoc_sp._NIES-4103,,
Nostoc_sp._PCC_7107,Bacteria,rank_2,Nostoc_sp._PCC_7107,Root,CE4,Bacteria,Nostoc_sp._PCC_7107,,
Nostoc_sp._PCC_7120_=_FACHB-418,Bacteria,rank_2,Nostoc_sp._PCC_7120_=_FACHB-418,Root,CE4,Bacteria,Nostoc_sp._PCC_7120_=_FACHB-418,,
Nostoc_sp._PCC_7524,Bacteria,rank_2,Nostoc_sp._PCC_7524,Root,CE4,Bacteria,Nostoc_sp._PCC_7524,,
Nostoc_sp._Peltigera_membranacea_cyanobiont_N6,Bacteria,rank_2,Nostoc_sp._Peltigera_membranacea_cyanobiont_N6,Root,CE4,Bacteria,Nostoc_sp._Peltigera_membranacea_cyanobiont_N6,,
Nostoc_sp._TCL240-02,Bacteria,rank_2,Nostoc_sp._TCL240-02,Root,CE4,Bacteria,Nostoc_sp._TCL240-02,,
Nostoc_sp._TCL26-01,Bacteria,rank_2,Nostoc_sp._TCL26-01,Root,CE4,Bacteria,Nostoc_sp._TCL26-01,,
Nostoc_sp._UHCC_0702,Bacteria,rank_2,Nostoc_sp._UHCC_0702,Root,CE4,Bacteria,Nostoc_sp._UHCC_0702,,
Nostoc_sp._UHCC_0870,Bacteria,rank_2,Nostoc_sp._UHCC_0870,Root,CE4,Bacteria,Nostoc_sp._UHCC_0870,,
Nostoc_sphaeroides_CCNUC1,Bacteria,rank_2,Nostoc_sphaeroides_CCNUC1,Root,CE4,Bacteria,Nostoc_sphaeroides_CCNUC1,,
Nostocales_cyanobacterium_HT-58-2,Bacteria,rank_2,Nostocales_cyanobacterium_HT-58-2,Root,CE4,Bacteria,Nostocales_cyanobacterium_HT-58-2,,
Novibacillus_thermophilus_SG-1,Bacteria,rank_2,Novibacillus_thermophilus_SG-1,Root,CE4,Bacteria,Novibacillus_thermophilus_SG-1,,
Novosphingobium_aromaticivorans_DSM_12444,Bacteria,rank_2,Novosphingobium_aromaticivorans_DSM_12444,Root,CE4,Bacteria,Novosphingobium_aromaticivorans_DSM_12444,,
Novosphingobium_decolorationis_502str22,Bacteria,rank_2,Novosphingobium_decolorationis_502str22,Root,CE4,Bacteria,Novosphingobium_decolorationis_502str22,,
Novosphingobium_ginsenosidimutans_FW-6,Bacteria,rank_2,Novosphingobium_ginsenosidimutans_FW-6,Root,CE4,Bacteria,Novosphingobium_ginsenosidimutans_FW-6,,
Novosphingobium_pentaromativorans_US6-1,Bacteria,rank_2,Novosphingobium_pentaromativorans_US6-1,Root,CE4,Bacteria,Novosphingobium_pentaromativorans_US6-1,,
Novosphingobium_resinovorum_SA1,Bacteria,rank_2,Novosphingobium_resinovorum_SA1,Root,CE4,Bacteria,Novosphingobium_resinovorum_SA1,,
Novosphingobium_sp._EMRT-2,Bacteria,rank_2,Novosphingobium_sp._EMRT-2,Root,CE4,Bacteria,Novosphingobium_sp._EMRT-2,,
Novosphingobium_sp._Gsoil_351,Bacteria,rank_2,Novosphingobium_sp._Gsoil_351,Root,CE4,Bacteria,Novosphingobium_sp._Gsoil_351,,
Novosphingobium_sp._KA1,Bacteria,rank_2,Novosphingobium_sp._KA1,Root,CE4,Bacteria,Novosphingobium_sp._KA1,,
Novosphingobium_sp._P6W,Bacteria,rank_2,Novosphingobium_sp._P6W,Root,CE4,Bacteria,Novosphingobium_sp._P6W,,
Novosphingobium_sp._PP1Y,Bacteria,rank_2,Novosphingobium_sp._PP1Y,Root,CE4,Bacteria,Novosphingobium_sp._PP1Y,,
Obesumbacterium_proteus_DSM_2777,Bacteria,rank_2,Obesumbacterium_proteus_DSM_2777,Root,CE4,Bacteria,Obesumbacterium_proteus_DSM_2777,,
Oceanicola_sp._D3,Bacteria,rank_2,Oceanicola_sp._D3,Root,CE4,Bacteria,Oceanicola_sp._D3,,
Oceanihabitans_sp._IOP_32,Bacteria,rank_2,Oceanihabitans_sp._IOP_32,Root,CE4,Bacteria,Oceanihabitans_sp._IOP_32,,
Oceanimonas_sp._GK1,Bacteria,rank_2,Oceanimonas_sp._GK1,Root,CE4,Bacteria,Oceanimonas_sp._GK1,,
Oceanisphaera_avium_AMac2203,Bacteria,rank_2,Oceanisphaera_avium_AMac2203,Root,CE4,Bacteria,Oceanisphaera_avium_AMac2203,,
Oceanisphaera_profunda_SM1222,Bacteria,rank_2,Oceanisphaera_profunda_SM1222,Root,CE4,Bacteria,Oceanisphaera_profunda_SM1222,,
Oceanithermus_profundus_DSM_14977,Bacteria,rank_2,Oceanithermus_profundus_DSM_14977,Root,CE4,Bacteria,Oceanithermus_profundus_DSM_14977,,
Oceanobacillus_iheyensis_CHQ24,Bacteria,rank_2,Oceanobacillus_iheyensis_CHQ24,Root,CE4,Bacteria,Oceanobacillus_iheyensis_CHQ24,,
Oceanobacillus_iheyensis_HTE831,Bacteria,rank_2,Oceanobacillus_iheyensis_HTE831,Root,CE4,Bacteria,Oceanobacillus_iheyensis_HTE831,,
Oceanobacillus_jeddahense_QA-1986_374,Bacteria,rank_2,Oceanobacillus_jeddahense_QA-1986_374,Root,CE4,Bacteria,Oceanobacillus_jeddahense_QA-1986_374,,
Oceanobacillus_oncorhynchi_QA-1986_526,Bacteria,rank_2,Oceanobacillus_oncorhynchi_QA-1986_526,Root,CE4,Bacteria,Oceanobacillus_oncorhynchi_QA-1986_526,,
Oceanobacillus_sp._143,Bacteria,rank_2,Oceanobacillus_sp._143,Root,CE4,Bacteria,Oceanobacillus_sp._143,,
Oceanobacillus_zhaokaii_160,Bacteria,rank_2,Oceanobacillus_zhaokaii_160,Root,CE4,Bacteria,Oceanobacillus_zhaokaii_160,,
Octadecabacter_antarcticus_307,Bacteria,rank_2,Octadecabacter_antarcticus_307,Root,CE4,Bacteria,Octadecabacter_antarcticus_307,,
Octadecabacter_arcticus_238,Bacteria,rank_2,Octadecabacter_arcticus_238,Root,CE4,Bacteria,Octadecabacter_arcticus_238,,
Octadecabacter_sp._SW4,Bacteria,rank_2,Octadecabacter_sp._SW4,Root,CE4,Bacteria,Octadecabacter_sp._SW4,,
Oerskovia_sp._KBS0722,Bacteria,rank_2,Oerskovia_sp._KBS0722,Root,CE4,Bacteria,Oerskovia_sp._KBS0722,,
Oleidesulfovibrio_alaskensis_G20,Bacteria,rank_2,Oleidesulfovibrio_alaskensis_G20,Root,CE4,Bacteria,Oleidesulfovibrio_alaskensis_G20,,
Oleiharenicola_sp._KSB-15,Bacteria,rank_2,Oleiharenicola_sp._KSB-15,Root,CE4,Bacteria,Oleiharenicola_sp._KSB-15,,
Oleiphilus_messinensis_ME102,Bacteria,rank_2,Oleiphilus_messinensis_ME102,Root,CE4,Bacteria,Oleiphilus_messinensis_ME102,,
Oleispira_antarctica_RB-8,Bacteria,rank_2,Oleispira_antarctica_RB-8,Root,CE4,Bacteria,Oleispira_antarctica_RB-8,,
Olivibacter_sp._LS-1,Bacteria,rank_2,Olivibacter_sp._LS-1,Root,CE4,Bacteria,Olivibacter_sp._LS-1,,
Olivibacter_sp._SDN3,Bacteria,rank_2,Olivibacter_sp._SDN3,Root,CE4,Bacteria,Olivibacter_sp._SDN3,,
Olleya_aquimaris_DAU311,Bacteria,rank_2,Olleya_aquimaris_DAU311,Root,CE4,Bacteria,Olleya_aquimaris_DAU311,,
Olleya_sp._Bg11-27,Bacteria,rank_2,Olleya_sp._Bg11-27,Root,CE4,Bacteria,Olleya_sp._Bg11-27,,
Olleya_sp._HaHaR_3_96,Bacteria,rank_2,Olleya_sp._HaHaR_3_96,Root,CE4,Bacteria,Olleya_sp._HaHaR_3_96,,
Olsenella_sp._oral_taxon_807_F0089,Bacteria,rank_2,Olsenella_sp._oral_taxon_807_F0089,Root,CE4,Bacteria,Olsenella_sp._oral_taxon_807_F0089,,
Olsenella_uli_DSM_7084,Bacteria,rank_2,Olsenella_uli_DSM_7084,Root,CE4,Bacteria,Olsenella_uli_DSM_7084,,
Opitutus_sp._GAS368,Bacteria,rank_2,Opitutus_sp._GAS368,Root,CE4,Bacteria,Opitutus_sp._GAS368,,
Oricola_thermophila_MEBiC13590,Bacteria,rank_2,Oricola_thermophila_MEBiC13590,Root,CE4,Bacteria,Oricola_thermophila_MEBiC13590,,
Ornithinimicrobium_avium_AMA3305,Bacteria,rank_2,Ornithinimicrobium_avium_AMA3305,Root,CE4,Bacteria,Ornithinimicrobium_avium_AMA3305,,
Ornithinimicrobium_ciconiae_H23M54,Bacteria,rank_2,Ornithinimicrobium_ciconiae_H23M54,Root,CE4,Bacteria,Ornithinimicrobium_ciconiae_H23M54,,
Ornithinimicrobium_sp._JY.X270,Bacteria,rank_2,Ornithinimicrobium_sp._JY.X270,Root,CE4,Bacteria,Ornithinimicrobium_sp._JY.X270,,
Ornithobacterium_rhinotracheale_97,Bacteria,rank_2,Ornithobacterium_rhinotracheale_97,Root,CE4,Bacteria,Ornithobacterium_rhinotracheale_97,,
Ornithobacterium_rhinotracheale_DSM_15997,Bacteria,rank_2,Ornithobacterium_rhinotracheale_DSM_15997,Root,CE4,Bacteria,Ornithobacterium_rhinotracheale_DSM_15997,,
Ornithobacterium_rhinotracheale_FARPER-174b,Bacteria,rank_2,Ornithobacterium_rhinotracheale_FARPER-174b,Root,CE4,Bacteria,Ornithobacterium_rhinotracheale_FARPER-174b,,
Ornithobacterium_rhinotracheale_K223,Bacteria,rank_2,Ornithobacterium_rhinotracheale_K223,Root,CE4,Bacteria,Ornithobacterium_rhinotracheale_K223,,
Orrella_dioscoreae,Bacteria,rank_2,Orrella_dioscoreae,Root,CE4,Bacteria,Orrella_dioscoreae,,
Orrella_marina_HZ20,Bacteria,rank_2,Orrella_marina_HZ20,Root,CE4,Bacteria,Orrella_marina_HZ20,,
Orrella_sp._f23,Bacteria,rank_2,Orrella_sp._f23,Root,CE4,Bacteria,Orrella_sp._f23,,
Oryzomicrobium_terrae_TPP412,Bacteria,rank_2,Oryzomicrobium_terrae_TPP412,Root,CE4,Bacteria,Oryzomicrobium_terrae_TPP412,,
Oscillatoria_acuminata_PCC_6304,Bacteria,rank_2,Oscillatoria_acuminata_PCC_6304,Root,CE4,Bacteria,Oscillatoria_acuminata_PCC_6304,,
Oscillatoria_nigro-viridis_PCC_7112,Bacteria,rank_2,Oscillatoria_nigro-viridis_PCC_7112,Root,CE4,Bacteria,Oscillatoria_nigro-viridis_PCC_7112,,
Oscillibacter_sp._NSJ-62,Bacteria,rank_2,Oscillibacter_sp._NSJ-62,Root,CE4,Bacteria,Oscillibacter_sp._NSJ-62,,
Oscillibacter_valericigenes_Sjm18-20,Bacteria,rank_2,Oscillibacter_valericigenes_Sjm18-20,Root,CE4,Bacteria,Oscillibacter_valericigenes_Sjm18-20,,
Oscillospiraceae_bacterium_CE91-St40,Bacteria,rank_2,Oscillospiraceae_bacterium_CE91-St40,Root,CE4,Bacteria,Oscillospiraceae_bacterium_CE91-St40,,
Oscillospiraceae_bacterium_CE91-St42,Bacteria,rank_2,Oscillospiraceae_bacterium_CE91-St42,Root,CE4,Bacteria,Oscillospiraceae_bacterium_CE91-St42,,
Oscillospiraceae_bacterium_CE91-St43,Bacteria,rank_2,Oscillospiraceae_bacterium_CE91-St43,Root,CE4,Bacteria,Oscillospiraceae_bacterium_CE91-St43,,
Oscillospiraceae_bacterium_CM,Bacteria,rank_2,Oscillospiraceae_bacterium_CM,Root,CE4,Bacteria,Oscillospiraceae_bacterium_CM,,
Ottowia_oryzae_KADR8-3,Bacteria,rank_2,Ottowia_oryzae_KADR8-3,Root,CE4,Bacteria,Ottowia_oryzae_KADR8-3,,
Ottowia_sp._oral_taxon_894_W10237,Bacteria,rank_2,Ottowia_sp._oral_taxon_894_W10237,Root,CE4,Bacteria,Ottowia_sp._oral_taxon_894_W10237,,
Ottowia_testudinis_27C,Bacteria,rank_2,Ottowia_testudinis_27C,Root,CE4,Bacteria,Ottowia_testudinis_27C,,
Owenweeksia_hongkongensis_DSM_17368,Bacteria,rank_2,Owenweeksia_hongkongensis_DSM_17368,Root,CE4,Bacteria,Owenweeksia_hongkongensis_DSM_17368,,
Oxalobacter_formigenes_HC-1,Bacteria,rank_2,Oxalobacter_formigenes_HC-1,Root,CE4,Bacteria,Oxalobacter_formigenes_HC-1,,
Oxalobacter_formigenes_OXCC13,Bacteria,rank_2,Oxalobacter_formigenes_OXCC13,Root,CE4,Bacteria,Oxalobacter_formigenes_OXCC13,,
Oxalobacteraceae_bacterium_OTU3CAMAD1,Bacteria,rank_2,Oxalobacteraceae_bacterium_OTU3CAMAD1,Root,CE4,Bacteria,Oxalobacteraceae_bacterium_OTU3CAMAD1,,
Oxalobacteraceae_bacterium_OTU3CINTB1,Bacteria,rank_2,Oxalobacteraceae_bacterium_OTU3CINTB1,Root,CE4,Bacteria,Oxalobacteraceae_bacterium_OTU3CINTB1,,
Oxalobacteraceae_bacterium_OTU3REALA1,Bacteria,rank_2,Oxalobacteraceae_bacterium_OTU3REALA1,Root,CE4,Bacteria,Oxalobacteraceae_bacterium_OTU3REALA1,,
Oxynema_aestuarii_AP17,Bacteria,rank_2,Oxynema_aestuarii_AP17,Root,CE4,Bacteria,Oxynema_aestuarii_AP17,,
Pacificitalea_manganoxidans_DY25,Bacteria,rank_2,Pacificitalea_manganoxidans_DY25,Root,CE4,Bacteria,Pacificitalea_manganoxidans_DY25,,
Paenalcaligenes_hominis_15S00501,Bacteria,rank_2,Paenalcaligenes_hominis_15S00501,Root,CE4,Bacteria,Paenalcaligenes_hominis_15S00501,,
Paenalkalicoccus_suaedae_M4U3P1,Bacteria,rank_2,Paenalkalicoccus_suaedae_M4U3P1,Root,CE4,Bacteria,Paenalkalicoccus_suaedae_M4U3P1,,
Paenarthrobacter_ureafaciens_AT,Bacteria,rank_2,Paenarthrobacter_ureafaciens_AT,Root,CE4,Bacteria,Paenarthrobacter_ureafaciens_AT,,
Paenarthrobacter_ureafaciens_CZY1,Bacteria,rank_2,Paenarthrobacter_ureafaciens_CZY1,Root,CE4,Bacteria,Paenarthrobacter_ureafaciens_CZY1,,
Paenarthrobacter_ureafaciens_YL1,Bacteria,rank_2,Paenarthrobacter_ureafaciens_YL1,Root,CE4,Bacteria,Paenarthrobacter_ureafaciens_YL1,,
Paenibacillaceae_bacterium_GAS479,Bacteria,rank_2,Paenibacillaceae_bacterium_GAS479,Root,CE4,Bacteria,Paenibacillaceae_bacterium_GAS479,,
Paenibacillus_albicereus_UniB2,Bacteria,rank_2,Paenibacillus_albicereus_UniB2,Root,CE4,Bacteria,Paenibacillus_albicereus_UniB2,,
Paenibacillus_albus_18JY67-1,Bacteria,rank_2,Paenibacillus_albus_18JY67-1,Root,CE4,Bacteria,Paenibacillus_albus_18JY67-1,,
Paenibacillus_algicola_HB172198,Bacteria,rank_2,Paenibacillus_algicola_HB172198,Root,CE4,Bacteria,Paenibacillus_algicola_HB172198,,
Paenibacillus_alvei,Bacteria,rank_2,Paenibacillus_alvei,Root,CE4,Bacteria,Paenibacillus_alvei,,
Paenibacillus_baekrokdamisoli_KCTC_33723,Bacteria,rank_2,Paenibacillus_baekrokdamisoli_KCTC_33723,Root,CE4,Bacteria,Paenibacillus_baekrokdamisoli_KCTC_33723,,
Paenibacillus_barcinonensis_KACC11450,Bacteria,rank_2,Paenibacillus_barcinonensis_KACC11450,Root,CE4,Bacteria,Paenibacillus_barcinonensis_KACC11450,,
Paenibacillus_beijingensis_DSM_24997,Bacteria,rank_2,Paenibacillus_beijingensis_DSM_24997,Root,CE4,Bacteria,Paenibacillus_beijingensis_DSM_24997,,
Paenibacillus_borealis_DSM_13188,Bacteria,rank_2,Paenibacillus_borealis_DSM_13188,Root,CE4,Bacteria,Paenibacillus_borealis_DSM_13188,,
Paenibacillus_bovis_BD3526,Bacteria,rank_2,Paenibacillus_bovis_BD3526,Root,CE4,Bacteria,Paenibacillus_bovis_BD3526,,
Paenibacillus_cellulosilyticus_KACC_14175,Bacteria,rank_2,Paenibacillus_cellulosilyticus_KACC_14175,Root,CE4,Bacteria,Paenibacillus_cellulosilyticus_KACC_14175,,
Paenibacillus_chitinolyticus_KCCM_41400,Bacteria,rank_2,Paenibacillus_chitinolyticus_KCCM_41400,Root,CE4,Bacteria,Paenibacillus_chitinolyticus_KCCM_41400,,
Paenibacillus_crassostreae_LPB0068,Bacteria,rank_2,Paenibacillus_crassostreae_LPB0068,Root,CE4,Bacteria,Paenibacillus_crassostreae_LPB0068,,
Paenibacillus_donghaensis_KCTC_13049,Bacteria,rank_2,Paenibacillus_donghaensis_KCTC_13049,Root,CE4,Bacteria,Paenibacillus_donghaensis_KCTC_13049,,
Paenibacillus_durus_ATCC_35681,Bacteria,rank_2,Paenibacillus_durus_ATCC_35681,Root,CE4,Bacteria,Paenibacillus_durus_ATCC_35681,,
Paenibacillus_durus_DSM_1735,Bacteria,rank_2,Paenibacillus_durus_DSM_1735,Root,CE4,Bacteria,Paenibacillus_durus_DSM_1735,,
Paenibacillus_glucanolyticus_5162,Bacteria,rank_2,Paenibacillus_glucanolyticus_5162,Root,CE4,Bacteria,Paenibacillus_glucanolyticus_5162,,
Paenibacillus_graminis_DSM_15220,Bacteria,rank_2,Paenibacillus_graminis_DSM_15220,Root,CE4,Bacteria,Paenibacillus_graminis_DSM_15220,,
Paenibacillus_ihbetae_IHBB_9852,Bacteria,rank_2,Paenibacillus_ihbetae_IHBB_9852,Root,CE4,Bacteria,Paenibacillus_ihbetae_IHBB_9852,,
Paenibacillus_konkukensis_SK3146,Bacteria,rank_2,Paenibacillus_konkukensis_SK3146,Root,CE4,Bacteria,Paenibacillus_konkukensis_SK3146,,
Paenibacillus_kribbensis_AM49,Bacteria,rank_2,Paenibacillus_kribbensis_AM49,Root,CE4,Bacteria,Paenibacillus_kribbensis_AM49,,
Paenibacillus_larvae_subsp._larvae_ATCC_9545,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_ATCC_9545,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_ATCC_9545,,
Paenibacillus_larvae_subsp._larvae_DSM_25430,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_DSM_25430,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_DSM_25430,,
Paenibacillus_larvae_subsp._larvae_DSM_25430_DSM_25430,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_DSM_25430_DSM_25430,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_DSM_25430_DSM_25430,,
ERIC_II,Paenibacillus_larvae_subsp._larvae_DSM_25430_DSM_25430,rank_3,ERIC_II,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_DSM_25430_DSM_25430,ERIC_II,
Paenibacillus_larvae_subsp._larvae_ERIC_I,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_ERIC_I,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_ERIC_I,,
Paenibacillus_larvae_subsp._larvae_Eric_III,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_Eric_III,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_Eric_III,,
Paenibacillus_larvae_subsp._larvae_Eric_V,Bacteria,rank_2,Paenibacillus_larvae_subsp._larvae_Eric_V,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._larvae_Eric_V,,
Paenibacillus_larvae_subsp._pulvifaciens_ATCC_13537,Bacteria,rank_2,Paenibacillus_larvae_subsp._pulvifaciens_ATCC_13537,Root,CE4,Bacteria,Paenibacillus_larvae_subsp._pulvifaciens_ATCC_13537,,
