tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3
Pantoea_agglomerans_C410P1,Bacteria,rank_2,Pantoea_agglomerans_C410P1,Root,GH23,Bacteria,Pantoea_agglomerans_C410P1,
Pantoea_agglomerans_CQ10,Bacteria,rank_2,Pantoea_agglomerans_CQ10,Root,GH23,Bacteria,Pantoea_agglomerans_CQ10,
Pantoea_agglomerans_FDAARGOS_160,Bacteria,rank_2,Pantoea_agglomerans_FDAARGOS_160,Root,GH23,Bacteria,Pantoea_agglomerans_FDAARGOS_160,
Pantoea_agglomerans_HJS002,Bacteria,rank_2,Pantoea_agglomerans_HJS002,Root,GH23,Bacteria,Pantoea_agglomerans_HJS002,
Pantoea_agglomerans_L15,Bacteria,rank_2,Pantoea_agglomerans_L15,Root,GH23,Bacteria,Pantoea_agglomerans_L15,
Pantoea_agglomerans_UAEU18,Bacteria,rank_2,Pantoea_agglomerans_UAEU18,Root,GH23,Bacteria,Pantoea_agglomerans_UAEU18,
Pantoea_alhagi_LTYR-11Z,Bacteria,rank_2,Pantoea_alhagi_LTYR-11Z,Root,GH23,Bacteria,Pantoea_alhagi_LTYR-11Z,
Pantoea_alhagi_NX-11,Bacteria,rank_2,Pantoea_alhagi_NX-11,Root,GH23,Bacteria,Pantoea_alhagi_NX-11,
Pantoea_ananatis_97-1,Bacteria,rank_2,Pantoea_ananatis_97-1,Root,GH23,Bacteria,Pantoea_ananatis_97-1,
Pantoea_ananatis_AJ13355,Bacteria,rank_2,Pantoea_ananatis_AJ13355,Root,GH23,Bacteria,Pantoea_ananatis_AJ13355,
Pantoea_ananatis_FDAARGOS_680,Bacteria,rank_2,Pantoea_ananatis_FDAARGOS_680,Root,GH23,Bacteria,Pantoea_ananatis_FDAARGOS_680,
Pantoea_ananatis_JBR-LB3-16,Bacteria,rank_2,Pantoea_ananatis_JBR-LB3-16,Root,GH23,Bacteria,Pantoea_ananatis_JBR-LB3-16,
Pantoea_ananatis_LMG_20103,Bacteria,rank_2,Pantoea_ananatis_LMG_20103,Root,GH23,Bacteria,Pantoea_ananatis_LMG_20103,
Pantoea_ananatis_LMG_5342,Bacteria,rank_2,Pantoea_ananatis_LMG_5342,Root,GH23,Bacteria,Pantoea_ananatis_LMG_5342,
Pantoea_ananatis_Lstri,Bacteria,rank_2,Pantoea_ananatis_Lstri,Root,GH23,Bacteria,Pantoea_ananatis_Lstri,
Pantoea_ananatis_NN08200,Bacteria,rank_2,Pantoea_ananatis_NN08200,Root,GH23,Bacteria,Pantoea_ananatis_NN08200,
Pantoea_ananatis_PA13,Bacteria,rank_2,Pantoea_ananatis_PA13,Root,GH23,Bacteria,Pantoea_ananatis_PA13,
Pantoea_ananatis_SGAir0210,Bacteria,rank_2,Pantoea_ananatis_SGAir0210,Root,GH23,Bacteria,Pantoea_ananatis_SGAir0210,
Pantoea_ananatis_YJ76,Bacteria,rank_2,Pantoea_ananatis_YJ76,Root,GH23,Bacteria,Pantoea_ananatis_YJ76,
Pantoea_cypripedii_NE1,Bacteria,rank_2,Pantoea_cypripedii_NE1,Root,GH23,Bacteria,Pantoea_cypripedii_NE1,
Pantoea_dispersa_AHKW2b,Bacteria,rank_2,Pantoea_dispersa_AHKW2b,Root,GH23,Bacteria,Pantoea_dispersa_AHKW2b,
Pantoea_dispersa_DSM_32899,Bacteria,rank_2,Pantoea_dispersa_DSM_32899,Root,GH23,Bacteria,Pantoea_dispersa_DSM_32899,
Pantoea_dispersa_Lsch,Bacteria,rank_2,Pantoea_dispersa_Lsch,Root,GH23,Bacteria,Pantoea_dispersa_Lsch,
Pantoea_eucalypti_LMG_24197,Bacteria,rank_2,Pantoea_eucalypti_LMG_24197,Root,GH23,Bacteria,Pantoea_eucalypti_LMG_24197,
Pantoea_eucrina_XL123,Bacteria,rank_2,Pantoea_eucrina_XL123,Root,GH23,Bacteria,Pantoea_eucrina_XL123,
Pantoea_jilinensis_D25,Bacteria,rank_2,Pantoea_jilinensis_D25,Root,GH23,Bacteria,Pantoea_jilinensis_D25,
Pantoea_phage_vB_PagM_AAM22,Viruses,rank_2,Pantoea_phage_vB_PagM_AAM22,Root,GH23,Viruses,Pantoea_phage_vB_PagM_AAM22,
Pantoea_phage_vB_PagM_SSEM1,Viruses,rank_2,Pantoea_phage_vB_PagM_SSEM1,Root,GH23,Viruses,Pantoea_phage_vB_PagM_SSEM1,
Pantoea_phage_vB_PagP-SK1,Viruses,rank_2,Pantoea_phage_vB_PagP-SK1,Root,GH23,Viruses,Pantoea_phage_vB_PagP-SK1,
Pantoea_rwandensis_ND04,Bacteria,rank_2,Pantoea_rwandensis_ND04,Root,GH23,Bacteria,Pantoea_rwandensis_ND04,
Pantoea_sp._At-9b,Bacteria,rank_2,Pantoea_sp._At-9b,Root,GH23,Bacteria,Pantoea_sp._At-9b,
Pantoea_sp._MSR2,Bacteria,rank_2,Pantoea_sp._MSR2,Root,GH23,Bacteria,Pantoea_sp._MSR2,
Pantoea_sp._MT58,Bacteria,rank_2,Pantoea_sp._MT58,Root,GH23,Bacteria,Pantoea_sp._MT58,
Pantoea_sp._PSNIH1,Bacteria,rank_2,Pantoea_sp._PSNIH1,Root,GH23,Bacteria,Pantoea_sp._PSNIH1,
Pantoea_sp._PSNIH2,Bacteria,rank_2,Pantoea_sp._PSNIH2,Root,GH23,Bacteria,Pantoea_sp._PSNIH2,
Pantoea_sp._SO10,Bacteria,rank_2,Pantoea_sp._SO10,Root,GH23,Bacteria,Pantoea_sp._SO10,
Pantoea_sp._SOD02,Bacteria,rank_2,Pantoea_sp._SOD02,Root,GH23,Bacteria,Pantoea_sp._SOD02,
Pantoea_stewartii_subsp._stewartii_DC283,Bacteria,rank_2,Pantoea_stewartii_subsp._stewartii_DC283,Root,GH23,Bacteria,Pantoea_stewartii_subsp._stewartii_DC283,
Pantoea_stewartii_ZJ-FGZX1,Bacteria,rank_2,Pantoea_stewartii_ZJ-FGZX1,Root,GH23,Bacteria,Pantoea_stewartii_ZJ-FGZX1,
Pantoea_vagans_C9-1,Bacteria,rank_2,Pantoea_vagans_C9-1,Root,GH23,Bacteria,Pantoea_vagans_C9-1,
Pantoea_vagans_LMG_24199,Bacteria,rank_2,Pantoea_vagans_LMG_24199,Root,GH23,Bacteria,Pantoea_vagans_LMG_24199,
Parabacteroides_distasonis_APCS2/PD,Bacteria,rank_2,Parabacteroides_distasonis_APCS2/PD,Root,GH23,Bacteria,Parabacteroides_distasonis_APCS2/PD,
Parabacteroides_distasonis_ATCC_8503,Bacteria,rank_2,Parabacteroides_distasonis_ATCC_8503,Root,GH23,Bacteria,Parabacteroides_distasonis_ATCC_8503,
Parabacteroides_distasonis_BFG-238,Bacteria,rank_2,Parabacteroides_distasonis_BFG-238,Root,GH23,Bacteria,Parabacteroides_distasonis_BFG-238,
Parabacteroides_distasonis_CavFT-hAR46,Bacteria,rank_2,Parabacteroides_distasonis_CavFT-hAR46,Root,GH23,Bacteria,Parabacteroides_distasonis_CavFT-hAR46,
Parabacteroides_distasonis_CBBP,Bacteria,rank_2,Parabacteroides_distasonis_CBBP,Root,GH23,Bacteria,Parabacteroides_distasonis_CBBP,
Parabacteroides_distasonis_CL03T12C09,Bacteria,rank_2,Parabacteroides_distasonis_CL03T12C09,Root,GH23,Bacteria,Parabacteroides_distasonis_CL03T12C09,
Parabacteroides_distasonis_CL06T03C10,Bacteria,rank_2,Parabacteroides_distasonis_CL06T03C10,Root,GH23,Bacteria,Parabacteroides_distasonis_CL06T03C10,
Parabacteroides_distasonis_CL11T00C22,Bacteria,rank_2,Parabacteroides_distasonis_CL11T00C22,Root,GH23,Bacteria,Parabacteroides_distasonis_CL11T00C22,
Parabacteroides_distasonis_FDAARGOS_615,Bacteria,rank_2,Parabacteroides_distasonis_FDAARGOS_615,Root,GH23,Bacteria,Parabacteroides_distasonis_FDAARGOS_615,
Parabacteroides_distasonis_NBRC_113806,Bacteria,rank_2,Parabacteroides_distasonis_NBRC_113806,Root,GH23,Bacteria,Parabacteroides_distasonis_NBRC_113806,
Parabacteroides_goldsteinii_BFG-241,Bacteria,rank_2,Parabacteroides_goldsteinii_BFG-241,Root,GH23,Bacteria,Parabacteroides_goldsteinii_BFG-241,
Parabacteroides_merdae_BFG-280,Bacteria,rank_2,Parabacteroides_merdae_BFG-280,Root,GH23,Bacteria,Parabacteroides_merdae_BFG-280,
Parabacteroides_merdae_CL06T03C08,Bacteria,rank_2,Parabacteroides_merdae_CL06T03C08,Root,GH23,Bacteria,Parabacteroides_merdae_CL06T03C08,
Paraburkholderia_acidiphila_7Q-K02,Bacteria,rank_2,Paraburkholderia_acidiphila_7Q-K02,Root,GH23,Bacteria,Paraburkholderia_acidiphila_7Q-K02,
Paraburkholderia_acidisoli_DHF22,Bacteria,rank_2,Paraburkholderia_acidisoli_DHF22,Root,GH23,Bacteria,Paraburkholderia_acidisoli_DHF22,
Paraburkholderia_aromaticivorans,Bacteria,rank_2,Paraburkholderia_aromaticivorans,Root,GH23,Bacteria,Paraburkholderia_aromaticivorans,
Paraburkholderia_caffeinilytica_CF1,Bacteria,rank_2,Paraburkholderia_caffeinilytica_CF1,Root,GH23,Bacteria,Paraburkholderia_caffeinilytica_CF1,
Paraburkholderia_caledonica_PHRS4,Bacteria,rank_2,Paraburkholderia_caledonica_PHRS4,Root,GH23,Bacteria,Paraburkholderia_caledonica_PHRS4,
Paraburkholderia_caribensis_852011,Bacteria,rank_2,Paraburkholderia_caribensis_852011,Root,GH23,Bacteria,Paraburkholderia_caribensis_852011,
Paraburkholderia_caribensis_Bcrs1W,Bacteria,rank_2,Paraburkholderia_caribensis_Bcrs1W,Root,GH23,Bacteria,Paraburkholderia_caribensis_Bcrs1W,
Paraburkholderia_caribensis_DSM_13236,Bacteria,rank_2,Paraburkholderia_caribensis_DSM_13236,Root,GH23,Bacteria,Paraburkholderia_caribensis_DSM_13236,
Paraburkholderia_caribensis_MBA4,Bacteria,rank_2,Paraburkholderia_caribensis_MBA4,Root,GH23,Bacteria,Paraburkholderia_caribensis_MBA4,
Paraburkholderia_dioscoreae_isolate_PDMSB31,Bacteria,rank_2,Paraburkholderia_dioscoreae_isolate_PDMSB31,Root,GH23,Bacteria,Paraburkholderia_dioscoreae_isolate_PDMSB31,
Paraburkholderia_edwinii_Pe01,Bacteria,rank_2,Paraburkholderia_edwinii_Pe01,Root,GH23,Bacteria,Paraburkholderia_edwinii_Pe01,
Paraburkholderia_fungorum_ATCC_BAA-463,Bacteria,rank_2,Paraburkholderia_fungorum_ATCC_BAA-463,Root,GH23,Bacteria,Paraburkholderia_fungorum_ATCC_BAA-463,
Paraburkholderia_fungorum_OTU2BAGNBA1,Bacteria,rank_2,Paraburkholderia_fungorum_OTU2BAGNBA1,Root,GH23,Bacteria,Paraburkholderia_fungorum_OTU2BAGNBA1,
Paraburkholderia_ginsengisoli_FDAARGOS_1049,Bacteria,rank_2,Paraburkholderia_ginsengisoli_FDAARGOS_1049,Root,GH23,Bacteria,Paraburkholderia_ginsengisoli_FDAARGOS_1049,
Paraburkholderia_hospita_DSM_17164,Bacteria,rank_2,Paraburkholderia_hospita_DSM_17164,Root,GH23,Bacteria,Paraburkholderia_hospita_DSM_17164,
Paraburkholderia_hospita_mHSR1,Bacteria,rank_2,Paraburkholderia_hospita_mHSR1,Root,GH23,Bacteria,Paraburkholderia_hospita_mHSR1,
Paraburkholderia_megapolitana_LMG_23650,Bacteria,rank_2,Paraburkholderia_megapolitana_LMG_23650,Root,GH23,Bacteria,Paraburkholderia_megapolitana_LMG_23650,
Paraburkholderia_pallida_7MH5,Bacteria,rank_2,Paraburkholderia_pallida_7MH5,Root,GH23,Bacteria,Paraburkholderia_pallida_7MH5,
Paraburkholderia_phenoliruptrix_BR3459a,Bacteria,rank_2,Paraburkholderia_phenoliruptrix_BR3459a,Root,GH23,Bacteria,Paraburkholderia_phenoliruptrix_BR3459a,
Paraburkholderia_phymatum_STM815,Bacteria,rank_2,Paraburkholderia_phymatum_STM815,Root,GH23,Bacteria,Paraburkholderia_phymatum_STM815,
Paraburkholderia_phytofirmans_PsJN,Bacteria,rank_2,Paraburkholderia_phytofirmans_PsJN,Root,GH23,Bacteria,Paraburkholderia_phytofirmans_PsJN,
Paraburkholderia_sp._CCGE1002,Bacteria,rank_2,Paraburkholderia_sp._CCGE1002,Root,GH23,Bacteria,Paraburkholderia_sp._CCGE1002,
Paraburkholderia_sp._PGU16,Bacteria,rank_2,Paraburkholderia_sp._PGU16,Root,GH23,Bacteria,Paraburkholderia_sp._PGU16,
Paraburkholderia_sp._PGU19,Bacteria,rank_2,Paraburkholderia_sp._PGU19,Root,GH23,Bacteria,Paraburkholderia_sp._PGU19,
Paraburkholderia_sp._SOS3,Bacteria,rank_2,Paraburkholderia_sp._SOS3,Root,GH23,Bacteria,Paraburkholderia_sp._SOS3,
Paraburkholderia_sprentiae_WSM5005,Bacteria,rank_2,Paraburkholderia_sprentiae_WSM5005,Root,GH23,Bacteria,Paraburkholderia_sprentiae_WSM5005,
Paraburkholderia_terrae_DSM_17804,Bacteria,rank_2,Paraburkholderia_terrae_DSM_17804,Root,GH23,Bacteria,Paraburkholderia_terrae_DSM_17804,
Paraburkholderia_terrae_KU-15,Bacteria,rank_2,Paraburkholderia_terrae_KU-15,Root,GH23,Bacteria,Paraburkholderia_terrae_KU-15,
Paraburkholderia_terrae_KU-64,Bacteria,rank_2,Paraburkholderia_terrae_KU-64,Root,GH23,Bacteria,Paraburkholderia_terrae_KU-64,
Paraburkholderia_terricola_mHS1,Bacteria,rank_2,Paraburkholderia_terricola_mHS1,Root,GH23,Bacteria,Paraburkholderia_terricola_mHS1,
Paraburkholderia_tropica_IAC135,Bacteria,rank_2,Paraburkholderia_tropica_IAC135,Root,GH23,Bacteria,Paraburkholderia_tropica_IAC135,
Paraburkholderia_xenovorans_LB400,Bacteria,rank_2,Paraburkholderia_xenovorans_LB400,Root,GH23,Bacteria,Paraburkholderia_xenovorans_LB400,
Paraclostridium_bifermentans_Cbm,Bacteria,rank_2,Paraclostridium_bifermentans_Cbm,Root,GH23,Bacteria,Paraclostridium_bifermentans_Cbm,
Paraclostridium_bifermentans_DSM_14991,Bacteria,rank_2,Paraclostridium_bifermentans_DSM_14991,Root,GH23,Bacteria,Paraclostridium_bifermentans_DSM_14991,
Paraclostridium_bifermentans_HD0315_2,Bacteria,rank_2,Paraclostridium_bifermentans_HD0315_2,Root,GH23,Bacteria,Paraclostridium_bifermentans_HD0315_2,
Paracoccus_aminophilus_JCM_7686,Bacteria,rank_2,Paracoccus_aminophilus_JCM_7686,Root,GH23,Bacteria,Paracoccus_aminophilus_JCM_7686,
Paracoccus_aminovorans,Bacteria,rank_2,Paracoccus_aminovorans,Root,GH23,Bacteria,Paracoccus_aminovorans,
Paracoccus_contaminans_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T,Bacteria,rank_2,Paracoccus_contaminans_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T,Root,GH23,Bacteria,Paracoccus_contaminans_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T,
Paracoccus_denitrificans_ATCC_19367,Bacteria,rank_2,Paracoccus_denitrificans_ATCC_19367,Root,GH23,Bacteria,Paracoccus_denitrificans_ATCC_19367,
Paracoccus_denitrificans_PD1222,Bacteria,rank_2,Paracoccus_denitrificans_PD1222,Root,GH23,Bacteria,Paracoccus_denitrificans_PD1222,
Paracoccus_denitrificans_R-1,Bacteria,rank_2,Paracoccus_denitrificans_R-1,Root,GH23,Bacteria,Paracoccus_denitrificans_R-1,
Paracoccus_jeotgali_CBA4604,Bacteria,rank_2,Paracoccus_jeotgali_CBA4604,Root,GH23,Bacteria,Paracoccus_jeotgali_CBA4604,
Paracoccus_kondratievae_BJQ0001,Bacteria,rank_2,Paracoccus_kondratievae_BJQ0001,Root,GH23,Bacteria,Paracoccus_kondratievae_BJQ0001,
Paracoccus_kondratievae_NCIMB_13773,Bacteria,rank_2,Paracoccus_kondratievae_NCIMB_13773,Root,GH23,Bacteria,Paracoccus_kondratievae_NCIMB_13773,
Paracoccus_liaowanqingii_2251,Bacteria,rank_2,Paracoccus_liaowanqingii_2251,Root,GH23,Bacteria,Paracoccus_liaowanqingii_2251,
Paracoccus_marcusii_CP157,Bacteria,rank_2,Paracoccus_marcusii_CP157,Root,GH23,Bacteria,Paracoccus_marcusii_CP157,
Paracoccus_mutanolyticus_RSP-02,Bacteria,rank_2,Paracoccus_mutanolyticus_RSP-02,Root,GH23,Bacteria,Paracoccus_mutanolyticus_RSP-02,
Paracoccus_pantotrophus_ACCC10489,Bacteria,rank_2,Paracoccus_pantotrophus_ACCC10489,Root,GH23,Bacteria,Paracoccus_pantotrophus_ACCC10489,
Paracoccus_pantotrophus_DSM_2944,Bacteria,rank_2,Paracoccus_pantotrophus_DSM_2944,Root,GH23,Bacteria,Paracoccus_pantotrophus_DSM_2944,
Paracoccus_sanguinis_OM2164,Bacteria,rank_2,Paracoccus_sanguinis_OM2164,Root,GH23,Bacteria,Paracoccus_sanguinis_OM2164,
Paracoccus_sp._AK26,Bacteria,rank_2,Paracoccus_sp._AK26,Root,GH23,Bacteria,Paracoccus_sp._AK26,
Paracoccus_sp._Arc7-R13,Bacteria,rank_2,Paracoccus_sp._Arc7-R13,Root,GH23,Bacteria,Paracoccus_sp._Arc7-R13,
Paracoccus_sp._H4-D09,Bacteria,rank_2,Paracoccus_sp._H4-D09,Root,GH23,Bacteria,Paracoccus_sp._H4-D09,
Paracoccus_sp._MA,Bacteria,rank_2,Paracoccus_sp._MA,Root,GH23,Bacteria,Paracoccus_sp._MA,
Paracoccus_sp._MC1862,Bacteria,rank_2,Paracoccus_sp._MC1862,Root,GH23,Bacteria,Paracoccus_sp._MC1862,
Paracoccus_suum_SC2-6,Bacteria,rank_2,Paracoccus_suum_SC2-6,Root,GH23,Bacteria,Paracoccus_suum_SC2-6,
Paracoccus_tegillarcae_BM15,Bacteria,rank_2,Paracoccus_tegillarcae_BM15,Root,GH23,Bacteria,Paracoccus_tegillarcae_BM15,
Paracoccus_yeei_CCUG_32053,Bacteria,rank_2,Paracoccus_yeei_CCUG_32053,Root,GH23,Bacteria,Paracoccus_yeei_CCUG_32053,
Paracoccus_yeei_FDAARGOS_252,Bacteria,rank_2,Paracoccus_yeei_FDAARGOS_252,Root,GH23,Bacteria,Paracoccus_yeei_FDAARGOS_252,
Paracoccus_yeei_TT13,Bacteria,rank_2,Paracoccus_yeei_TT13,Root,GH23,Bacteria,Paracoccus_yeei_TT13,
Paracoccus_zhejiangensis_J6,Bacteria,rank_2,Paracoccus_zhejiangensis_J6,Root,GH23,Bacteria,Paracoccus_zhejiangensis_J6,
Paraconexibacter_sp._02-257,Bacteria,rank_2,Paraconexibacter_sp._02-257,Root,GH23,Bacteria,Paraconexibacter_sp._02-257,
Paradesulfovibrio_bizertensis_SY-1,Bacteria,rank_2,Paradesulfovibrio_bizertensis_SY-1,Root,GH23,Bacteria,Paradesulfovibrio_bizertensis_SY-1,
Parafannyhessea_umbonata_DSM_22620,Bacteria,rank_2,Parafannyhessea_umbonata_DSM_22620,Root,GH23,Bacteria,Parafannyhessea_umbonata_DSM_22620,
Paraflavitalea_soli_5GH32-13,Bacteria,rank_2,Paraflavitalea_soli_5GH32-13,Root,GH23,Bacteria,Paraflavitalea_soli_5GH32-13,
Parageobacillus_caldoxylosilyticus_ER4B,Bacteria,rank_2,Parageobacillus_caldoxylosilyticus_ER4B,Root,GH23,Bacteria,Parageobacillus_caldoxylosilyticus_ER4B,
Parageobacillus_caldoxylosilyticus_KH1-5,Bacteria,rank_2,Parageobacillus_caldoxylosilyticus_KH1-5,Root,GH23,Bacteria,Parageobacillus_caldoxylosilyticus_KH1-5,
Parageobacillus_sp._KH3-4,Bacteria,rank_2,Parageobacillus_sp._KH3-4,Root,GH23,Bacteria,Parageobacillus_sp._KH3-4,
Parageobacillus_thermoglucosidasius_23.6,Bacteria,rank_2,Parageobacillus_thermoglucosidasius_23.6,Root,GH23,Bacteria,Parageobacillus_thermoglucosidasius_23.6,
Paraglaciecola_mesophila_GPM4,Bacteria,rank_2,Paraglaciecola_mesophila_GPM4,Root,GH23,Bacteria,Paraglaciecola_mesophila_GPM4,
Paraglaciecola_psychrophila_170,Bacteria,rank_2,Paraglaciecola_psychrophila_170,Root,GH23,Bacteria,Paraglaciecola_psychrophila_170,
Paralcaligenes_sp._KSB-10,Bacteria,rank_2,Paralcaligenes_sp._KSB-10,Root,GH23,Bacteria,Paralcaligenes_sp._KSB-10,
Paralichthys_olivaceus,Eukaryota,rank_2,Paralichthys_olivaceus,Root,GH23,Eukaryota,Paralichthys_olivaceus,
Paralysiella_testudinis_26B,Bacteria,rank_2,Paralysiella_testudinis_26B,Root,GH23,Bacteria,Paralysiella_testudinis_26B,
Paraneptunicella_aestuarii_NBU2194,Bacteria,rank_2,Paraneptunicella_aestuarii_NBU2194,Root,GH23,Bacteria,Paraneptunicella_aestuarii_NBU2194,
Paraphotobacterium_marinum_NSCS20N07D,Bacteria,rank_2,Paraphotobacterium_marinum_NSCS20N07D,Root,GH23,Bacteria,Paraphotobacterium_marinum_NSCS20N07D,
Pararhodospirillum_photometricum_DSM_122,Bacteria,rank_2,Pararhodospirillum_photometricum_DSM_122,Root,GH23,Bacteria,Pararhodospirillum_photometricum_DSM_122,
Parasaccharibacter_sp._TMW_2.1888,Bacteria,rank_2,Parasaccharibacter_sp._TMW_2.1888,Root,GH23,Bacteria,Parasaccharibacter_sp._TMW_2.1888,
Parasedimentitalea_marina_W43,Bacteria,rank_2,Parasedimentitalea_marina_W43,Root,GH23,Bacteria,Parasedimentitalea_marina_W43,
Parasphingopyxis_algicola_JCM_31719,Bacteria,rank_2,Parasphingopyxis_algicola_JCM_31719,Root,GH23,Bacteria,Parasphingopyxis_algicola_JCM_31719,
Parasphingopyxis_sp._CP4,Bacteria,rank_2,Parasphingopyxis_sp._CP4,Root,GH23,Bacteria,Parasphingopyxis_sp._CP4,
Parasphingorhabdus_cellanae,Bacteria,rank_2,Parasphingorhabdus_cellanae,Root,GH23,Bacteria,Parasphingorhabdus_cellanae,
Parasphingorhabdus_flavimaris_SMR4y,Bacteria,rank_2,Parasphingorhabdus_flavimaris_SMR4y,Root,GH23,Bacteria,Parasphingorhabdus_flavimaris_SMR4y,
Parasphingorhabdus_flavimaris_YGSMI21,Bacteria,rank_2,Parasphingorhabdus_flavimaris_YGSMI21,Root,GH23,Bacteria,Parasphingorhabdus_flavimaris_YGSMI21,
Parasphingorhabdus_halotolerans_sp._JK6,Bacteria,rank_2,Parasphingorhabdus_halotolerans_sp._JK6,Root,GH23,Bacteria,Parasphingorhabdus_halotolerans_sp._JK6,
Parasynechococcus_marenigrum_WH_8102,Bacteria,rank_2,Parasynechococcus_marenigrum_WH_8102,Root,GH23,Bacteria,Parasynechococcus_marenigrum_WH_8102,
Paraurantiacibacter_namhicola_JCM_16345,Bacteria,rank_2,Paraurantiacibacter_namhicola_JCM_16345,Root,GH23,Bacteria,Paraurantiacibacter_namhicola_JCM_16345,
Paremcibacter_congregatus_ZYLT,Bacteria,rank_2,Paremcibacter_congregatus_ZYLT,Root,GH23,Bacteria,Paremcibacter_congregatus_ZYLT,
Paroceanicella_profunda_D4M1,Bacteria,rank_2,Paroceanicella_profunda_D4M1,Root,GH23,Bacteria,Paroceanicella_profunda_D4M1,
Parvibaculum_lavamentivorans_DS-1,Bacteria,rank_2,Parvibaculum_lavamentivorans_DS-1,Root,GH23,Bacteria,Parvibaculum_lavamentivorans_DS-1,
Parvicella_tangerina_AS29M-1,Bacteria,rank_2,Parvicella_tangerina_AS29M-1,Root,GH23,Bacteria,Parvicella_tangerina_AS29M-1,
Parvimonas_micra_KCOM_1037,Bacteria,rank_2,Parvimonas_micra_KCOM_1037,Root,GH23,Bacteria,Parvimonas_micra_KCOM_1037,
Parvimonas_micra_NCTC11808,Bacteria,rank_2,Parvimonas_micra_NCTC11808,Root,GH23,Bacteria,Parvimonas_micra_NCTC11808,
Parviterribacteraceae_bacterium_J379,Bacteria,rank_2,Parviterribacteraceae_bacterium_J379,Root,GH23,Bacteria,Parviterribacteraceae_bacterium_J379,
Parvularcula_bermudensis_HTCC2503,Bacteria,rank_2,Parvularcula_bermudensis_HTCC2503,Root,GH23,Bacteria,Parvularcula_bermudensis_HTCC2503,
Pasteurella_aerogenes_NCTC13378,Bacteria,rank_2,Pasteurella_aerogenes_NCTC13378,Root,GH23,Bacteria,Pasteurella_aerogenes_NCTC13378,
Pasteurella_atlantica_NVI-9100,Bacteria,rank_2,Pasteurella_atlantica_NVI-9100,Root,GH23,Bacteria,Pasteurella_atlantica_NVI-9100,
Pasteurella_canis_HL1500,Bacteria,rank_2,Pasteurella_canis_HL1500,Root,GH23,Bacteria,Pasteurella_canis_HL1500,
Pasteurella_canis_HL268,Bacteria,rank_2,Pasteurella_canis_HL268,Root,GH23,Bacteria,Pasteurella_canis_HL268,
Pasteurella_canis_HL_D1250,Bacteria,rank_2,Pasteurella_canis_HL_D1250,Root,GH23,Bacteria,Pasteurella_canis_HL_D1250,
Pasteurella_canis_HL_D3081,Bacteria,rank_2,Pasteurella_canis_HL_D3081,Root,GH23,Bacteria,Pasteurella_canis_HL_D3081,
Pasteurella_canis_HL_NV12211,Bacteria,rank_2,Pasteurella_canis_HL_NV12211,Root,GH23,Bacteria,Pasteurella_canis_HL_NV12211,
Pasteurella_dagmatis_NCTC11617,Bacteria,rank_2,Pasteurella_dagmatis_NCTC11617,Root,GH23,Bacteria,Pasteurella_dagmatis_NCTC11617,
Pasteurella_multocida_12601,Bacteria,rank_2,Pasteurella_multocida_12601,Root,GH23,Bacteria,Pasteurella_multocida_12601,
Pasteurella_multocida_20N,Bacteria,rank_2,Pasteurella_multocida_20N,Root,GH23,Bacteria,Pasteurella_multocida_20N,
Pasteurella_multocida_36950,Bacteria,rank_2,Pasteurella_multocida_36950,Root,GH23,Bacteria,Pasteurella_multocida_36950,
Pasteurella_multocida_9N,Bacteria,rank_2,Pasteurella_multocida_9N,Root,GH23,Bacteria,Pasteurella_multocida_9N,
Pasteurella_multocida_Ban-PM4,Bacteria,rank_2,Pasteurella_multocida_Ban-PM4,Root,GH23,Bacteria,Pasteurella_multocida_Ban-PM4,
Pasteurella_multocida_CQP1,Bacteria,rank_2,Pasteurella_multocida_CQP1,Root,GH23,Bacteria,Pasteurella_multocida_CQP1,
Pasteurella_multocida_DP1,Bacteria,rank_2,Pasteurella_multocida_DP1,Root,GH23,Bacteria,Pasteurella_multocida_DP1,
Pasteurella_multocida_FDAARGOS_216,Bacteria,rank_2,Pasteurella_multocida_FDAARGOS_216,Root,GH23,Bacteria,Pasteurella_multocida_FDAARGOS_216,
Pasteurella_multocida_FDAARGOS_218,Bacteria,rank_2,Pasteurella_multocida_FDAARGOS_218,Root,GH23,Bacteria,Pasteurella_multocida_FDAARGOS_218,
Pasteurella_multocida_FDAARGOS_384,Bacteria,rank_2,Pasteurella_multocida_FDAARGOS_384,Root,GH23,Bacteria,Pasteurella_multocida_FDAARGOS_384,
Pasteurella_multocida_FDAARGOS_644,Bacteria,rank_2,Pasteurella_multocida_FDAARGOS_644,Root,GH23,Bacteria,Pasteurella_multocida_FDAARGOS_644,
Pasteurella_multocida_NCTC10323,Bacteria,rank_2,Pasteurella_multocida_NCTC10323,Root,GH23,Bacteria,Pasteurella_multocida_NCTC10323,
Pasteurella_multocida_NCTC8282,Bacteria,rank_2,Pasteurella_multocida_NCTC8282,Root,GH23,Bacteria,Pasteurella_multocida_NCTC8282,
