hash,SampleID__,Month__,Year__,Date__,FieldSampling__,Habitat__,Site__,Core__,GPS__,image_url__,DepthCode__,DepthMin__,DepthMax__,DepthAvg__,metaG_ACE__,metaG_JGI_HiSeq__,metaG_JGI_NovaSeq__,FTIR__,EEMS__,ALD.cm__,WTD.cm_neg.is.below.sfc__,"T, air (C)","T, soil (C)",Weather Conditions on Day of Coring,O2 (%),pH (porewater),pH (peat),BulkDensity,percentWater_wt,CH4.mM__,CO2.mM__,CH4.percent,CO2.percent,d13C_CH4__,d13C_CO2__,dD_CH4__,dD_H2O,d18O_H2O,DOC.mM__,TN.mM__,Acetate.uM__,Propionate.uM__,Formate.uM__,Sulfate.uM__,Phosphate.uM__,Nitrate.uM__,Ammonia.uM__,C.percent__,N.percent__,d13C_peat__,d15N_peat__,pool.DOM,pool.dD_CH4,UpdateDate__.DepthInfo,UpdateDate__.Biogeochemistry,Notes__.DepthInfo,Notes__.Biogeochemistry,sample,temporal_sample_id,DepthCodeMod,WTD,ALD
e5bd3bf0-7070-4d53-b79f-0fc178a922d2,201307_E2_30-34,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,X1,30,34,32,20130700_E2Y,NA,713 E-2-X1,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Initially the labels were one depth off HAVE BEEN RELABELED,NA,201307_E2_30-34,713_E-2-X1,X2,NA,NA
c586187f-5891-4412-a2e8-30180fbdfb89,201307_E2_40-44,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,X2,40,44,42,20130700_E2Z,NA,713 E-2-X2,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes (coring): Note** soil at least 50cm beneath water, likely compressed",NA,201307_E2_40-44,713_E-2-X2,X3,NA,NA
4c76484d-687b-40fd-8b65-1206b613bba2,201307_E3_01-05,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,S,1,5,3,20130700_E3S,NA,713 E-3-S,X,X,NA,-2,NA,15.8,NA,NA,5.9,NA,0.647298,NA,0.05817489520153,0.658344421249156,NA,NA,-63.05,-15.25,NA,NA,NA,0.57,0.019449692770752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core out at | Notes (porewater): Start 3:10 3:25,NA,201307_E3_01-05,713_E-3-S,S,-2,NA
73e9d7b5-bf2d-4719-9cdb-114acfc63db4,201307_E3_05-09,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,M,5,9,7,20130700_E3M,NA,713 E-3-M,NA,X,NA,-2,NA,13.8,NA,NA,5.9,NA,0.77066,NA,0.037982699503424,0.508467024450941,NA,NA,-59.2,-16.5,NA,NA,NA,0.55,0.010498430380296,11.1088,0.4715,7.7529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 3:40,NA,201307_E3_05-09,713_E-3-M,M,-2,NA
66792575-97b3-443f-b439-f916d040b46d,201307_E3_10-14,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,D,10,14,12,20130700_E3D,NA,713 E-3-D,NA,X,NA,-2,NA,12.6,NA,NA,5.9,NA,NA,NA,0.044315951285739,0.655133515836031,NA,NA,-57.15,-16.6,NA,NA,NA,0.56,0.012408749782584,38.91,1.8101,27.4428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 3:50,NA,201307_E3_10-14,713_E-3-D,D,-2,NA
76e88b05-2653-46b2-bd42-912524b7d977,201307_E3_20-24,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,X0,20,24,22,20130700_E3X,NA,713 E-3-X0,NA,X,NA,-2,NA,11.4,NA,NA,5.8,NA,1.1,NA,0.052959215575277,0.681831372930818,NA,NA,-57.75,-17.15,NA,NA,NA,0.6,0.010684257942237,5.0721,NA,5.0822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 4:15,NA,201307_E3_20-24,713_E-3-X0,X1,-2,NA
bf8ab540-1843-4a33-a49c-f3ee1265f589,201307_E3_30-34,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,X1,30,34,32,20130700_E3Y,NA,713 E-3-X1,NA,X,NA,-2,NA,11,NA,NA,5.7,NA,NA,NA,0.086296496585172,0.802254966886422,NA,NA,-55.15,-15.25,NA,NA,NA,0.67666,0.008752859679817,35.9041,NA,30.7762,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 4:20,NA,201307_E3_30-34,713_E-3-X1,X2,-2,NA
b38ca393-1b3a-4b77-84ab-505fa242d4c3,201307_E3_40-44,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,3,NA,NA,X2,40,44,42,20130700_E3Z,NA,713 E-3-X2,NA,X,NA,-2,NA,10.7,NA,NA,5.7,NA,NA,NA,0.159793026115138,1.16326321368096,NA,NA,-53.85,-12.4,NA,NA,NA,0.69969,0.019031095735382,44.9684,2.1107,34.6675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 4:32,NA,201307_E3_40-44,713_E-3-X2,X3,-2,NA
af950130-4280-4355-8d4e-349c5608e3a1,201307_P1_30-34,7,2013,2013-07-25,2013-07,Palsa,Palsa Autochamber Site,1,"N 68 21.2074, E 19 02.8407",NA,X1,30,34,32,20130700_P1Y,NA,713 P-1-X1,NA,NA,42,NA,NA,2.2,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): 11:45,NA,201307_P1_30-34,713_P-1-X1,X2,NA,42
10cfac3b-2c6a-4fe1-8468-cab92006cacb,201307_P3_05-09,7,2013,2013-07-25,2013-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2066, E 19 02.8416",NA,M,5,9,7,NA,NA,713 P-3-M,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): start 1:25,NA,201307_P3_05-09,713_P-3-M,M,NA,44
8d5abda5-a0c6-4914-beac-5fe57bb9d8eb,201307_P3_30-34,7,2013,2013-07-25,2013-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2066, E 19 02.8416",NA,X1,30,34,32,NA,NA,713 P-3-X1,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_P3_30-34,713_P-3-X1,X2,NA,44
3c9b6f60-10d7-4cd5-8255-17dcd582f905,201307_S1_01-05,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,S,1,5,3,NA,NA,713 S-1-S,X,NA,78,-7,NA,14.8,NA,NA,NA,NA,0.961406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Start coring at 18:30  | Notes (porewater): Sampling start time 12:17pm,NA,201307_S1_01-05,713_S-1-S,S,-7,78
d4f628bf-8412-4e62-a4c3-716f8cedccd5,201307_S1_05-09,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,M,5,9,7,NA,NA,713 S-1-M,X,X,78,-7,NA,13,NA,NA,4.1,NA,0.9,NA,0.016382902917434,0.45851686123782,NA,NA,-71.55,-21.4,NA,NA,NA,6.17,0.122927620086957,5.1213,NA,4.4681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core length 42cm,NA,201307_S1_05-09,713_S-1-M,M,-7,78
5337b476-0d25-47dc-9546-a9158d54a523,201307_S1_10-14,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,D,10,14,12,NA,NA,713 S-1-D,X,X,78,-7,NA,8.8,NA,NA,4.1,NA,0.952594,NA,0.064546874125928,1.3191790698155,NA,NA,-66.05,-15.2,NA,NA,NA,6.68,0.133641963765028,4.7691,NA,5.4221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Stop Sampling at 19:10,NA,201307_S1_10-14,713_S-1-D,D,-7,78
25419e14-63bc-4ee8-8e28-5fb98d559840,201307_S1_20-24,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,X0,20,24,22,20130700_S1X,NA,713 S-1-X0,X,X,78,-7,NA,6.4,NA,NA,4.1,NA,1,NA,0.064476486005288,1.24356318009388,NA,NA,-73.3,-10.4,NA,NA,NA,5.9,0.044685781528383,3.1195,NA,6.6091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_S1_20-24,713_S-1-X0,X1,-7,78
905b6f98-95b0-47fc-8f02-a63ce7bcb7d5,201307_S1_30-34,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,X1,30,34,32,20130700_S1Y,NA,713 S-1-X1,X,X,78,-7,NA,4.8,NA,NA,4.1,NA,0.9,NA,0.062902942336051,1.17573826531691,NA,NA,-75.1,-2,NA,NA,NA,5.72,0.075710503987774,12.7043,NA,15.9002,0,10.0699,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): Sampling time 1:00pm,NA,201307_S1_30-34,713_S-1-X1,X2,-7,78
d8c7a8a9-01a5-4621-ae99-909400996e33,201307_S1_40-44,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1974, E 19 02.8472",NA,X2,40,44,42,20130700_S1Z,NA,713 S-1-X2,X,X,78,-7,NA,3.9,NA,NA,4.2,NA,1,NA,0.063493021212015,1.2011726083582701,NA,NA,-75.75,-0.951,NA,NA,NA,7.14,0.079979150656983,2.5387,NA,4.1673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Lowest Depth Sampled  | Notes (porewater): 1:15pm,NA,201307_S1_40-44,713_S-1-X2,X3,-7,78
9f361940-f26d-4ab1-846d-166962f63f25,201307_S2_01-05,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1975, E 19 02.8521",NA,S,1,5,3,20130700_S2S,NA,713 S-2-S,NA,NA,78,-7,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Start Coring @ 19:30 | Notes (porewater): Start 1:55,NA,201307_S2_01-05,713_S-2-S,S,-7,78
a610a46d-470e-4d0d-9b19-ee1ec08349e6,201307_S2_05-09,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1975, E 19 02.8521",NA,M,5,9,7,20130700_S2M,NA,713 S-2-M,NA,NA,78,-7,NA,12.5,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core Length 40cm | Notes (porewater): Have duplicates 1:57pm,NA,201307_S2_05-09,713_S-2-M,M,-7,78
097b7aff-be97-4233-88e6-8af097941f10,201307_S2_10-14,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1975, E 19 02.8521",NA,D,10,14,12,20130700_S2D,NA,713 S-2-D,NA,NA,78,-7,NA,10.4,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Done Sampling @ 19:55 | Notes (porewater): Have duplicates 2:02pm,NA,201307_S2_10-14,713_S-2-D,D,-7,78
f99c1d17-d69a-4070-aa92-f2c5243490ef,201307_S2_20-24,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1975, E 19 02.8521",NA,X0,20,24,22,20130700_S2X,NA,713 S-2-X0,X,NA,78,-7,NA,8.7,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (porewater): Have duplicates 2:15pm EK,NA,201307_S2_20-24,713_S-2-X0,X1,-7,78
f8952099-00c9-4d8b-ae45-23170b460581,201307_S3_01-05,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,S,1,5,3,20130700_S3S,NA,713 S-3-S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): NOTE: For this sampling we had run out of liquid nitrogen,NA,201307_S3_01-05,713_S-3-S,S,NA,NA
2eb279fa-7101-44b9-81e4-c2a68c6a804c,201307_S3_05-09,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,M,5,9,7,20130700_S3M,NA,713 S-3-M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core out: 20:33,NA,201307_S3_05-09,713_S-3-M,M,NA,NA
fc2cccfa-b717-439d-804f-21d603309ec3,201307_S3_10-14,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,D,10,14,12,20130700_S3D,NA,713 S-3-D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core Length: 48cm,NA,201307_S3_10-14,713_S-3-D,D,NA,NA
c483cc73-c162-40e6-93db-7602534d6c25,201307_S3_20-24,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,X0,20,24,22,20130700_S3X,NA,713 S-3-X0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_S3_20-24,713_S-3-X0,X1,NA,NA
a3c3c015-ad42-4389-a8d0-1789e70454b3,201307_S3_30-34,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,X1,30,34,32,20130700_S3Y,NA,713 S-3-X1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_S3_30-34,713_S-3-X1,X2,NA,NA
22b3bb9a-8bda-4d79-a7ea-db2af96e75b5,201307_S3_40-44,7,2013,2013-07-25,2013-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2017, E 19 02.8510",NA,X2,40,44,42,20130700_S3Z,NA,713 S-3-X2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Lowest Depth Sampled,NA,201307_S3_40-44,713_S-3-X2,X3,NA,NA
62b95ebd-0867-4c12-a8a0-940c3a6649a3,201407_E1_01-05,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1992, E 19 02.8063",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG'],NA,1,5,3,20140700_E11,NA,714 E1 1-5,X,NA,Below Detection (>100),0,14,16.7,overcast,NA,5.4,NA,NA,NA,0.19665465159617,1.43112285187917,NA,NA,-53.143,-11.9175,NA,NA,NA,2.25194347693543,0.056211535111934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA,201407_E1_01-05,714_E1_1-5,S,0,101
4e51fadc-e6ed-4042-bf96-1b566a1f5c32,201407_E1_05-09,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1992, E 19 02.8063",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG'],NA,5,9,7,20140700_E12,NA,714 E1 5-9,X,X,Below Detection (>100),0,14,16.9,overcast,NA,5.1,NA,NA,NA,0.33378188676672,4.33815422837622,NA,NA,-50.54,-13.2035,NA,NA,NA,NA,0.012161000533686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA,201407_E1_05-09,714_E1_5-9,M,0,101
0735295e-abf9-4f92-8673-201d5f12ddbc,201407_E1_20-24,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1992, E 19 02.8063",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG'],NA,20,24,22,20140700_E14,NA,714 E1 20-24,X,X,Below Detection (>100),0,14,16.5,overcast,NA,5.1,NA,NA,NA,0.263738637321589,3.95803435810739,NA,NA,-54.2415,-12.3585,NA,NA,NA,1.30840056929914,0.024899986801627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA,201407_E1_20-24,714_E1_20-24,X1,0,101
e3124c34-4b0b-493f-943c-b0b8637aea63,201407_E1_30-34,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.1992, E 19 02.8063",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E1/DSC01814.JPG'],NA,30,34,32,20140700_E15,NA,714 E1 30-34,X,X,Below Detection (>100),0,14,15.8,overcast,NA,5.3,NA,NA,NA,0.186159284358824,3.24788157447568,NA,NA,-53.8075,-11.7545,NA,NA,NA,1.34505953302285,0.017259073144335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Pore water taken at LS1026, N 68 21.1970 E 19 02.8078 but could not core there so moved location",NA,201407_E1_30-34,714_E1_30-34,X2,0,101
23ce5142-c3cd-42ce-93e3-67ee42d65d26,201407_E2_01-05,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1959, E 19 02.7992",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG'],NA,1,5,3,20140700_E21,NA,714 E2 1-5,NA,NA,Below Detection (>100),NA,14,14.8,overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_E2_01-05,714_E2_1-5,S,NA,101
a5d8ba10-7a85-44eb-aad4-01dd0ce950f9,201407_E2_05-09,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1959, E 19 02.7992",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG'],NA,5,9,7,20140700_E22,NA,714 E2 5-9,NA,NA,Below Detection (>100),NA,14,14.8,overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_E2_05-09,714_E2_5-9,M,NA,101
8aa0f203-c7de-44f7-ba9e-ff8d14fa1b17,201407_E2_20-24,7,2014,2014-07-17,2014-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1959, E 19 02.7992",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Eriophorum/E2/DSC01812.JPG'],NA,20,24,22,20140700_E24,NA,714 E2 20-24,NA,NA,Below Detection (>100),NA,14,12.6,overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_E2_20-24,714_E2_20-24,X1,NA,101
91ab6e86-2d17-435c-9b80-4d830cef9c8d,201407_P1_20-24,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,1,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01838.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01839.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01840.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01841.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01842.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01843.JPG']",NA,20,24,22,NA,NA,714 P1 20-24,X,NA,47,NA,26.7,6,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P1_20-24,714_P1_20-24,X1,NA,47
69378bf5-067c-4843-8edb-ce1a8067b51a,201407_P1_30-34,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,1,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01838.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01839.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01840.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01841.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01842.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01843.JPG']",NA,30,34,32,NA,NA,714 P1 30-34,X,NA,47,NA,26.7,3.6,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P1_30-34,714_P1_30-34,X2,NA,47
5c25236a-08ef-4dd7-9e68-e6bbceecc2cb,201407_P1_40-44,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,1,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01838.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01839.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01840.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01841.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01842.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P1/DSC01843.JPG']",NA,40,44,42,NA,NA,714 P1 40-44,X,NA,47,NA,26.7,1.5,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P1_40-44,714_P1_40-44,X3,NA,47
00b945d1-66e6-4cd5-bc9f-f38d4fb6f4a9,201407_P3_30-34,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,3,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01832.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01833.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01834.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01835.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01836.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01837.JPG']",NA,30,34,32,NA,NA,714 P3 30-34,NA,NA,40,NA,29,2.9,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P3_30-34,714_P3_30-34,X2,NA,40
