"Module","Habitat","Metadata_Parameter","Correlation","P_value","Q_value"
"MEred","Bog","CH4_Flux_SE_1wk_before_coring",0.162509733859456,0.166549326830123,0.360318626743285
"MEpurple","Bog","CH4_Flux_SE_1wk_before_coring",0.244441621271836,0.0358237780093134,0.10662318345922
"MEpink","Bog","CH4_Flux_SE_1wk_before_coring",-0.0332114384659793,0.778780041845037,0.910256760424622
"MEyellow","Bog","CH4_Flux_SE_1wk_before_coring",0.0520270704874737,0.659768602059379,0.845404871276304
"MEgrey","Bog","CH4_Flux_SE_1wk_before_coring",-0.0509460705802368,0.666414831645636,0.845404871276304
"MEblue","Bog","d13CH4_AVE_2wk_before_coring",0.0500510913756913,0.671936859369897,0.849162924219886
"MEgreen","Bog","d13CH4_AVE_2wk_before_coring",0.0191670636866228,0.871235676476667,0.945048699067051
"MEmagenta","Bog","d13CH4_AVE_2wk_before_coring",0.167031221916874,0.154907520788427,0.342727404350599
"MEturquoise","Bog","d13CH4_AVE_2wk_before_coring",-0.0485058700503253,0.681511659454235,0.85572444699961
"MEbrown","Bog","d13CH4_AVE_2wk_before_coring",-0.139511443706677,0.235820193988893,0.460438928763314
"MEblack","Bog","d13CH4_AVE_2wk_before_coring",0.0458538059795277,0.698061819131843,0.865375048796777
"MEred","Bog","d13CH4_AVE_2wk_before_coring",0.0995103582168981,0.398924561599996,0.645051930868731
"MEpurple","Bog","d13CH4_AVE_2wk_before_coring",-0.175740408570917,0.134205535245055,0.309187383558666
"MEpink","Bog","d13CH4_AVE_2wk_before_coring",-0.0520869508787153,0.659401205319092,0.845404871276304
"MEyellow","Bog","d13CH4_AVE_2wk_before_coring",0.0166132285404214,0.888273629570278,0.947725564986962
"MEgrey","Bog","d13CH4_AVE_2wk_before_coring",-0.0621553444732053,0.598827882827641,0.810545193220775
"MEblue","Bog","d13CH4_SE_2wk_before_coring",0.0686963482720608,0.56085276960294,0.782189309035529
"MEgreen","Bog","d13CH4_SE_2wk_before_coring",0.0709841872351634,0.547845204237935,0.774418083739504
"MEmagenta","Bog","d13CH4_SE_2wk_before_coring",-0.138448931388593,0.239442280906276,0.465185127830353
"MEturquoise","Bog","d13CH4_SE_2wk_before_coring",0.0371183913654178,0.753538786835454,0.895559032506484
"MEbrown","Bog","d13CH4_SE_2wk_before_coring",-0.113685290349623,0.334825492593665,0.581108243812561
"MEblack","Bog","d13CH4_SE_2wk_before_coring",-0.17430033112116,0.137475846464534,0.312105150490625
"MEred","Bog","d13CH4_SE_2wk_before_coring",-0.199869569375662,0.0877578491969015,0.225456842838092
"MEpurple","Bog","d13CH4_SE_2wk_before_coring",0.0145762969767135,0.901899760144748,0.953157933251756
"MEpink","Bog","d13CH4_SE_2wk_before_coring",-0.0662898537013961,0.57469091115308,0.788811250633666
"MEyellow","Bog","d13CH4_SE_2wk_before_coring",-0.109629830958659,0.352462940340741,0.599336108258259
"MEgrey","Bog","d13CH4_SE_2wk_before_coring",-0.240546170847606,0.0389754167306216,0.114006743320657
"MEblue","Bog","CH4_Flux_AVE_2wk_before_coring",-0.0317628765248446,0.7881985448879,0.911373330966239
"MEgreen","Bog","CH4_Flux_AVE_2wk_before_coring",-0.161428042593928,0.169427490257207,0.364525812371566
"MEmagenta","Bog","CH4_Flux_AVE_2wk_before_coring",-0.0478568241307015,0.685548538244057,0.858034308283026
"MEturquoise","Bog","CH4_Flux_AVE_2wk_before_coring",-0.0771736839838364,0.513403948670375,0.748910607265521
"MEbrown","Bog","CH4_Flux_AVE_2wk_before_coring",0.182552546614164,0.119528854241272,0.282884955037677
"MEblack","Bog","CH4_Flux_AVE_2wk_before_coring",0.0887759575840791,0.451951749080793,0.696201806769426
"MEred","Bog","CH4_Flux_AVE_2wk_before_coring",0.0653564993009188,0.580100233708833,0.794839092151927
"MEpurple","Bog","CH4_Flux_AVE_2wk_before_coring",0.0969906813461629,0.411030449202,0.657817173825332
"MEpink","Bog","CH4_Flux_AVE_2wk_before_coring",0.024391751058401,0.83656890799042,0.928320126660093
"MEyellow","Bog","CH4_Flux_AVE_2wk_before_coring",0.0186407779743583,0.874742280309503,0.947536367436507
"MEgrey","Bog","CH4_Flux_AVE_2wk_before_coring",0.408295620716677,0.000304743518808083,0.00173726049773075
"MEblue","Bog","CH4_Flux_SE_2wk_before_coring",-0.0181035834328765,0.878324053592032,0.947581014714836
"MEgreen","Bog","CH4_Flux_SE_2wk_before_coring",0.0218657679144805,0.853294736003168,0.93651761195085
"MEmagenta","Bog","CH4_Flux_SE_2wk_before_coring",-0.043741950577036,0.711342559882258,0.874659041346163
"MEturquoise","Bog","CH4_Flux_SE_2wk_before_coring",-0.00587792118279166,0.960358770196797,0.987280157473792
"MEbrown","Bog","CH4_Flux_SE_2wk_before_coring",-0.0758544776653785,0.520650969830289,0.753274121085844
"MEblack","Bog","CH4_Flux_SE_2wk_before_coring",0.151109124812799,0.198738627190522,0.405260751529498
"MEred","Bog","CH4_Flux_SE_2wk_before_coring",0.144654384479196,0.218824968610639,0.434865904541753
"MEpurple","Bog","CH4_Flux_SE_2wk_before_coring",0.234891783473358,0.0439575615380319,0.125754049674736
"MEpink","Bog","CH4_Flux_SE_2wk_before_coring",-0.0523416465204615,0.657839417088814,0.845404871276304
"MEyellow","Bog","CH4_Flux_SE_2wk_before_coring",0.0541714579006193,0.646662346264368,0.838942346233342
"MEgrey","Bog","CH4_Flux_SE_2wk_before_coring",-0.0452763658628659,0.701684362938502,0.867786078635889
"MEblue","Bog","d13CH4_AVE_3wk_before_coring",0.059944988728459,0.611913574562198,0.818329626255268
"MEgreen","Bog","d13CH4_AVE_3wk_before_coring",0.110531077585788,0.348494462870398,0.595567123636282
"MEmagenta","Bog","d13CH4_AVE_3wk_before_coring",0.113815182952305,0.334269945650891,0.581108243812561
"MEturquoise","Bog","d13CH4_AVE_3wk_before_coring",-0.027710137230423,0.814706762150935,0.924674256503609
"MEbrown","Bog","d13CH4_AVE_3wk_before_coring",-0.256334324317493,0.0274888234882574,0.0838623872825352
"MEblack","Bog","d13CH4_AVE_3wk_before_coring",0.114654683734372,0.330693467668085,0.577788810399943
"MEred","Bog","d13CH4_AVE_3wk_before_coring",0.160497831527793,0.171931657510266,0.365474671511134
"MEpurple","Bog","d13CH4_AVE_3wk_before_coring",-0.0311701872143275,0.792061032883169,0.913736582986344
"MEpink","Bog","d13CH4_AVE_3wk_before_coring",-0.104691400276956,0.374702166028019,0.62264338652741
"MEyellow","Bog","d13CH4_AVE_3wk_before_coring",0.0351307960766751,0.766349480269039,0.904590486782523
"MEgrey","Bog","d13CH4_AVE_3wk_before_coring",-0.274719845038974,0.0178474667465812,0.058727805753071
"MEblue","Bog","d13CH4_SE_3wk_before_coring",0.10933449697486,0.353769456987269,0.599336108258259
"MEgreen","Bog","d13CH4_SE_3wk_before_coring",0.0131255614692494,0.911622027696085,0.958246034496154
"MEmagenta","Bog","d13CH4_SE_3wk_before_coring",-0.0432627150312627,0.714368456188429,0.874659041346163
"MEturquoise","Bog","d13CH4_SE_3wk_before_coring",-0.0192063924469254,0.870973730387376,0.945048699067051
"MEbrown","Bog","d13CH4_SE_3wk_before_coring",-0.148581084773836,0.206442267719473,0.417697956188883
"MEblack","Bog","d13CH4_SE_3wk_before_coring",-0.186917722482482,0.110792404305834,0.268713117296748
"MEred","Bog","d13CH4_SE_3wk_before_coring",-0.176269854162547,0.133018125812145,0.308270493350995
"MEpurple","Bog","d13CH4_SE_3wk_before_coring",-0.183697450892954,0.117187925571441,0.27903588375395
"MEpink","Bog","d13CH4_SE_3wk_before_coring",-0.101862932298642,0.387813502826588,0.637647043594874
"MEyellow","Bog","d13CH4_SE_3wk_before_coring",-0.128926316916697,0.273621307318269,0.505196787270847
"MEgrey","Bog","d13CH4_SE_3wk_before_coring",-0.123544123202959,0.2943174244273,0.535808644470212
"MEblue","Bog","CH4_Flux_AVE_3wk_before_coring",-0.0224527729171881,0.849401828523661,0.934342011376027
"MEgreen","Bog","CH4_Flux_AVE_3wk_before_coring",-0.189695904738604,0.105494655084346,0.259092218933568
"MEmagenta","Bog","CH4_Flux_AVE_3wk_before_coring",-0.0494246302282621,0.675812488191963,0.851305731093425
"MEturquoise","Bog","CH4_Flux_AVE_3wk_before_coring",-0.0834487773476753,0.479649374259741,0.723177917561501
"MEbrown","Bog","CH4_Flux_AVE_3wk_before_coring",0.194196135237447,0.0973331652387639,0.242866460228353
"MEblack","Bog","CH4_Flux_AVE_3wk_before_coring",0.0528510966137862,0.654719868887567,0.845404871276304
"MEred","Bog","CH4_Flux_AVE_3wk_before_coring",0.0230609161433474,0.845372525493859,0.931309226064905
"MEpurple","Bog","CH4_Flux_AVE_3wk_before_coring",0.0772324879623538,0.513082112106096,0.748910607265521
"MEpink","Bog","CH4_Flux_AVE_3wk_before_coring",0.0253975835332066,0.829928426200448,0.927818884151514
"MEyellow","Bog","CH4_Flux_AVE_3wk_before_coring",-0.00298902268030435,0.979835737819973,0.995102770054093
"MEgrey","Bog","CH4_Flux_AVE_3wk_before_coring",0.442705345031121,7.82772592766213e-05,0.000505244128058192
"MEblue","Bog","CH4_Flux_SE_3wk_before_coring",0.0509796902848062,0.666207740057278,0.845404871276304
"MEgreen","Bog","CH4_Flux_SE_3wk_before_coring",-0.119243579538495,0.311574073330592,0.555569295139708
"MEmagenta","Bog","CH4_Flux_SE_3wk_before_coring",0.000363579081145488,0.997547005303818,0.999784034715334
"MEturquoise","Bog","CH4_Flux_SE_3wk_before_coring",-0.0881329793868873,0.455247061166806,0.698522504462231
"MEbrown","Bog","CH4_Flux_SE_3wk_before_coring",-0.0179046180392541,0.879651288957018,0.947581014714836
"MEblack","Bog","CH4_Flux_SE_3wk_before_coring",0.0171174766106857,0.88490527246567,0.947581014714836
"MEred","Bog","CH4_Flux_SE_3wk_before_coring",0.0158350605197702,0.893475618479189,0.948103883195987
"MEpurple","Bog","CH4_Flux_SE_3wk_before_coring",-0.0299924919068855,0.799750698095248,0.917188392382362
"MEpink","Bog","CH4_Flux_SE_3wk_before_coring",-0.0727975554361759,0.537640080831842,0.769041947123936
"MEyellow","Bog","CH4_Flux_SE_3wk_before_coring",-0.0399054674636626,0.735687192689454,0.887327311106859
"MEgrey","Bog","CH4_Flux_SE_3wk_before_coring",0.226116777829392,0.052722775078327,0.144987631465399
"MEblue","Bog","d13CH4_AVE_4wk_before_coring",0.0859039969946416,0.466772672168041,0.710622723125224
"MEgreen","Bog","d13CH4_AVE_4wk_before_coring",0.0390664301767914,0.741047145311825,0.889431288645733
"MEmagenta","Bog","d13CH4_AVE_4wk_before_coring",0.0339684612948234,0.773870434726539,0.910256760424622
"MEturquoise","Bog","d13CH4_AVE_4wk_before_coring",-0.102122457763784,0.38659919491344,0.63699150047974
"MEbrown","Bog","d13CH4_AVE_4wk_before_coring",-0.230839082718875,0.0478431757995461,0.133491601433298
"MEblack","Bog","d13CH4_AVE_4wk_before_coring",0.109480227991361,0.35312438909075,0.599336108258259
"MEred","Bog","d13CH4_AVE_4wk_before_coring",0.133604055396031,0.256444302703308,0.48640844795549
"MEpurple","Bog","d13CH4_AVE_4wk_before_coring",-0.00812515777639118,0.945223309220992,0.978152006276696
"MEpink","Bog","d13CH4_AVE_4wk_before_coring",-0.104362844244637,0.376211260885721,0.623823768050421
"MEyellow","Bog","d13CH4_AVE_4wk_before_coring",-0.0016849442780759,0.988632379939162,0.997873905372062
"MEgrey","Bog","d13CH4_AVE_4wk_before_coring",-0.133519888482229,0.256746741054538,0.48640844795549
"MEblue","Bog","d13CH4_SE_4wk_before_coring",0.0843766094798653,0.474761071421471,0.719977469476056
"MEgreen","Bog","d13CH4_SE_4wk_before_coring",-0.0709738927703607,0.547903405056993,0.774418083739504
"MEmagenta","Bog","d13CH4_SE_4wk_before_coring",0.0117808713560763,0.92064523323925,0.963839044450207
"MEturquoise","Bog","d13CH4_SE_4wk_before_coring",-0.0268332679411333,0.82047074866296,0.924674256503609
"MEbrown","Bog","d13CH4_SE_4wk_before_coring",-0.221675760490361,0.0576761626461756,0.156951508803704
"MEblack","Bog","d13CH4_SE_4wk_before_coring",-0.12358467064954,0.294157766232088,0.535808644470212
"MEred","Bog","d13CH4_SE_4wk_before_coring",-0.110945830489485,0.34667755043057,0.595066300848956
"MEpurple","Bog","d13CH4_SE_4wk_before_coring",-0.160726429474351,0.171313764100031,0.365474671511134
"MEpink","Bog","d13CH4_SE_4wk_before_coring",-0.123272552204105,0.295388218670522,0.536507439027158
"MEyellow","Bog","d13CH4_SE_4wk_before_coring",-0.0943141783994593,0.424120733779708,0.672089807251296
"MEgrey","Bog","d13CH4_SE_4wk_before_coring",0.0805940405656154,0.494856708349597,0.737563147368388
"MEblue","Bog","CH4_Flux_AVE_4wk_before_coring",-0.0609844540344224,0.605744308947786,0.812229735011285
"MEgreen","Bog","CH4_Flux_AVE_4wk_before_coring",-0.117807249251246,0.317480168429774,0.56116055270755
"MEmagenta","Bog","CH4_Flux_AVE_4wk_before_coring",0.159544292884322,0.174526655986558,0.369391106573176
"MEturquoise","Bog","CH4_Flux_AVE_4wk_before_coring",0.0103193195193438,0.93046392869316,0.970216726714764
"MEbrown","Bog","CH4_Flux_AVE_4wk_before_coring",-0.110179927626835,0.350037371114925,0.596897787861914
"MEblack","Bog","CH4_Flux_AVE_4wk_before_coring",0.166481304473616,0.156290205677417,0.343838452490317
"MEred","Bog","CH4_Flux_AVE_4wk_before_coring",0.157695248798599,0.179640086209615,0.3761364807767
"MEpurple","Bog","CH4_Flux_AVE_4wk_before_coring",0.0559363549923923,0.635955204007299,0.8278016905495
"MEpink","Bog","CH4_Flux_AVE_4wk_before_coring",-0.0451896511924327,0.702228939433907,0.867786078635889
"MEyellow","Bog","CH4_Flux_AVE_4wk_before_coring",0.0965078652410823,0.413374292952609,0.658868005706098
"MEgrey","Bog","CH4_Flux_AVE_4wk_before_coring",0.319144997210102,0.00557944201996948,0.0222323684571233
"MEblue","Bog","CH4_Flux_SE_4wk_before_coring",0.0811839036909303,0.491693945740902,0.734250423754578
"MEgreen","Bog","CH4_Flux_SE_4wk_before_coring",-0.0664512617313161,0.573757834189656,0.788811250633666
"MEmagenta","Bog","CH4_Flux_SE_4wk_before_coring",0.0260652442614111,0.825527073814177,0.926345753805851
"MEturquoise","Bog","CH4_Flux_SE_4wk_before_coring",-0.0358040397119414,0.762003006672475,0.901703557895762
"MEbrown","Bog","CH4_Flux_SE_4wk_before_coring",-0.233216989785563,0.0455304536358257,0.128837986556449
"MEblack","Bog","CH4_Flux_SE_4wk_before_coring",-0.0840287434483243,0.476590666187898,0.721351376536334
"MEred","Bog","CH4_Flux_SE_4wk_before_coring",-0.0704379771959979,0.550937384276938,0.774783026340723
"MEpurple","Bog","CH4_Flux_SE_4wk_before_coring",-0.139525935404238,0.235771055820928,0.460438928763314
"MEpink","Bog","CH4_Flux_SE_4wk_before_coring",-0.125546651355059,0.286500260418043,0.527728074024744
"MEyellow","Bog","CH4_Flux_SE_4wk_before_coring",-0.0769465849757576,0.514647836102007,0.748910607265521
"MEgrey","Bog","CH4_Flux_SE_4wk_before_coring",0.0775488396505427,0.511352473686893,0.748910607265521
"MEblue","Bog","alphaC",0.459496546006504,3.8177914395797e-05,0.000261552203009802
"MEgreen","Bog","alphaC",0.412715289914561,0.000257993907125795,0.00150368090645706
"MEmagenta","Bog","alphaC",-0.266901550403632,0.0215187394877428,0.0677666755642223
"MEturquoise","Bog","alphaC",-0.692782000454627,7.99352341601305e-12,1.89180054178976e-10
"MEbrown","Bog","alphaC",-0.265758477000463,0.0221060230446461,0.0693365622404363
"MEblack","Bog","alphaC",-0.161493053971012,0.169253483362515,0.364525812371566
"MEred","Bog","alphaC",-0.124204709513244,0.291723405416984,0.533573722788441
"MEpurple","Bog","alphaC",-0.1753417965178,0.135104800963629,0.310343675154688
"MEpink","Bog","alphaC",-0.301164118381201,0.00912210077649085,0.0345842752739774
"MEyellow","Bog","alphaC",-0.272164929628004,0.018983111910998,0.0612636793491299
"MEgrey","Bog","alphaC",-0.0438482365095466,0.710672070619991,0.874659041346163
"MEblue","Bog","CH4_CO2_porewater_percent",0.252379602691518,0.030056951416444,0.0913403854328513
"MEgreen","Bog","CH4_CO2_porewater_percent",0.27237329318502,0.018888234429155,0.0612104194571371
"MEmagenta","Bog","CH4_CO2_porewater_percent",-0.114857803557564,0.329831783328745,0.577575387398542
"MEturquoise","Bog","CH4_CO2_porewater_percent",-0.232869233136405,0.0458628044803748,0.12930992887788
"MEbrown","Bog","CH4_CO2_porewater_percent",-0.37469782870569,0.00100507697520429,0.00475736434930031
"MEblack","Bog","CH4_CO2_porewater_percent",-0.249905017341894,0.0317643724024411,0.0961520282384685
"MEred","Bog","CH4_CO2_porewater_percent",-0.174128627213922,0.137869752777549,0.312105150490625
"MEpurple","Bog","CH4_CO2_porewater_percent",-0.33579676678882,0.00344573509663467,0.0144683823143639
"MEpink","Bog","CH4_CO2_porewater_percent",-0.353330881917925,0.00201522430653659,0.00904534588163836
"MEyellow","Bog","CH4_CO2_porewater_percent",-0.287528092716634,0.0129916940593432,0.0455000585665787
"MEgrey","Bog","CH4_CO2_porewater_percent",-0.0297497254629542,0.8013382134909,0.917661502546031
"MEblue","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEgreen","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEmagenta","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEturquoise","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEbrown","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEblack","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEred","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEpurple","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEpink","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEyellow","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEgrey","Bog","CH4_CO2_porewater_ratio",NA,NA,NA
"MEblue","Bog","WTD",-0.0942877208542345,0.424251312387822,0.672089807251296
"MEgreen","Bog","WTD",-0.0400892895736115,0.734514567215859,0.887327311106859
"MEmagenta","Bog","WTD",0.218066840222677,0.0619747686404912,0.168063521903554
"MEturquoise","Bog","WTD",-0.00361765984944025,0.975596067574929,0.993403557726232
"MEbrown","Bog","WTD",-0.0336417575994461,0.775988170100811,0.910256760424622
"MEblack","Bog","WTD",0.27788295783229,0.0165226351347715,0.0557559796030973
"MEred","Bog","WTD",0.313151582792223,0.00659438214994839,0.0254961012827212
"MEpurple","Bog","WTD",0.0619270140449085,0.600173872170185,0.810961581600198
"MEpink","Bog","WTD",-0.016069844908574,0.891905621338562,0.947725564986962
"MEyellow","Bog","WTD",0.156571434209711,0.182800719538804,0.379700430744165
"MEgrey","Bog","WTD",0.0850833729994487,0.4710555188178,0.715747782483856
"MEblue","Bog","ALD",-0.231924506602182,0.0467757908126118,0.131409685700179
"MEgreen","Bog","ALD",-0.0496065704612705,0.67468603458572,0.851259762538687
"MEmagenta","Bog","ALD",0.100304584459901,0.395152678873185,0.641609651143363
"MEturquoise","Bog","ALD",0.0788183273542185,0.504441709832247,0.746153362460199
"MEbrown","Bog","ALD",0.0913052240805437,0.439118000665586,0.682171624198286
"MEblack","Bog","ALD",0.209518863912529,0.0731958634109358,0.193128274743043
"MEred","Bog","ALD",0.249724539684164,0.0318920214548458,0.0961520282384685
"MEpurple","Bog","ALD",0.0931383079862025,0.429946304090207,0.676992063496878
"MEpink","Bog","ALD",0.11854449367155,0.3144397513336,0.55813055861714
"MEyellow","Bog","ALD",0.173675406198615,0.138913578763656,0.313559263047444
"MEgrey","Bog","ALD",0.107094843522153,0.363774653431779,0.6123017334703
"MEblue","Bog","Min_ALD",-0.198694528798827,0.0896773397864813,0.228136815548019
"MEgreen","Bog","Min_ALD",-0.100329222440254,0.395036008497599,0.641609651143363
"MEmagenta","Bog","Min_ALD",0.070150866165356,0.55256612762072,0.774783026340723
"MEturquoise","Bog","Min_ALD",-0.0372246260059564,0.752855902070699,0.895559032506484
"MEbrown","Bog","Min_ALD",0.0754903484237357,0.522660349222863,0.754405025076198
"MEblack","Bog","Min_ALD",0.267289350595894,0.0213225419744459,0.0674206691580656
"MEred","Bog","Min_ALD",0.28755508307773,0.0129828115730868,0.0455000585665787
"MEpurple","Bog","Min_ALD",0.17758309075855,0.130107255539923,0.30420563342696
"MEpink","Bog","Min_ALD",0.158876814809355,0.17636011444563,0.372262836167669
"MEyellow","Bog","Min_ALD",0.188029494397264,0.108648196021746,0.266000755777379
"MEgrey","Bog","Min_ALD",0.206183031362287,0.0779936610930682,0.204406205750625
"MEblue","Bog","Min_PF_dist_from_sample",-0.499719561165199,5.8200602089151e-06,4.8875989496373e-05
"MEgreen","Bog","Min_PF_dist_from_sample",-0.309886573798128,0.00721297571055099,0.0277504139405927
"MEmagenta","Bog","Min_PF_dist_from_sample",0.287817285511033,0.0128967944854428,0.0455000585665787
"MEturquoise","Bog","Min_PF_dist_from_sample",0.224099732417815,0.0549275835121331,0.150520851659565
"MEbrown","Bog","Min_PF_dist_from_sample",0.237858805643481,0.0412813834347543,0.120301345009489
"MEblack","Bog","Min_PF_dist_from_sample",0.458909821311377,3.91728353194979e-05,0.000266034646821981
"MEred","Bog","Min_PF_dist_from_sample",0.388170100069551,0.000632302876160508,0.0031351412263311
"MEpurple","Bog","Min_PF_dist_from_sample",0.3286303231578,0.00425361413106485,0.0171240857544415
"MEpink","Bog","Min_PF_dist_from_sample",0.390060012884041,0.000591563262283243,0.00300007083015073
"MEyellow","Bog","Min_PF_dist_from_sample",0.452215780219276,5.23628578500933e-05,0.000343658756142209
"MEgrey","Bog","Min_PF_dist_from_sample",0.160645578744694,0.171532114901647,0.365474671511134
"MEblue","Bog","DepthAvg__neg",-0.761843969194964,3.21808973216723e-15,1.00533123232904e-13
"MEgreen","Bog","DepthAvg__neg",-0.474213525802045,1.97139403231959e-05,0.000143893340116037
"MEmagenta","Bog","DepthAvg__neg",0.513223756030261,2.92890826583443e-06,2.54164150624077e-05
"MEturquoise","Bog","DepthAvg__neg",0.575281636712429,8.26520243231175e-08,9.09172267554293e-07
"MEbrown","Bog","DepthAvg__neg",0.397758441433479,0.000449151337790567,0.00237018374874617
"MEblack","Bog","DepthAvg__neg",0.514297076250868,2.76982115009894e-06,2.45821627071281e-05
"MEred","Bog","DepthAvg__neg",0.314173774336826,0.00641056255696077,0.0249087032685889
"MEpurple","Bog","DepthAvg__neg",0.404522415463206,0.000350667610600922,0.00194235038212284
"MEpink","Bog","DepthAvg__neg",0.579987974860835,6.11498204374763e-08,6.92145069009695e-07
"MEyellow","Bog","DepthAvg__neg",0.662669060844636,1.26559745601958e-10,2.35340860274117e-09
"MEgrey","Bog","DepthAvg__neg",-0.177411360887694,0.130485130855354,0.30420563342696
"MEblue","Bog","Samp_dist_WT",0.657345968078229,1.99641380070172e-10,3.6260446008094e-09
"MEgreen","Bog","Samp_dist_WT",0.493407712968445,7.94364281910054e-06,6.39586086775003e-05
"MEmagenta","Bog","Samp_dist_WT",-0.419062719309741,0.000202291712289366,0.00120602921601523
"MEturquoise","Bog","Samp_dist_WT",-0.558059348370857,2.39367132118774e-07,2.39674013057388e-06
"MEbrown","Bog","Samp_dist_WT",-0.355365253511642,0.00188988497324753,0.00853179285610591
"MEblack","Bog","Samp_dist_WT",-0.408557643428259,0.000301768853259821,0.00173295201761706
"MEred","Bog","Samp_dist_WT",-0.210902920975981,0.0712759363287925,0.188700021263685
"MEpurple","Bog","Samp_dist_WT",-0.351255390335979,0.00215074329997429,0.00959846009874239
"MEpink","Bog","Samp_dist_WT",-0.534123275516681,9.53226098157643e-07,8.96951304410986e-06
"MEyellow","Bog","Samp_dist_WT",-0.567616913774101,1.33668583824901e-07,1.41074545901686e-06
"MEgrey","Bog","Samp_dist_WT",0.105819698874788,0.369547717971143,0.618023057249385
