"DepthID","SampleID__","SampleID_old__","Month__","Year__","Date__","Site__","Core__","DepthAvg__","ALD.cm__","WTD.cm_neg_is_below_sfc__","T_air.deg_C","T_soil.deg_C","n_WTD_21d","pct_time_below_WTD_21d","n_WTD_28d","pct_time_below_WTD_28d","n_WTD_july","pct_time_below_WTD_july","n_WTD_growing","pct_time_below_WTD_growing","n_WTD_all_growing","pct_time_below_WTD_all_growing"
"70411733-6f72-46c7-b398-ad2342faaec1","MainAutochamber.201707_E_2_10to14","201707_E2_10-14",7,2017,"2017-07-24","Eriophorum Autochamber Site",2,12,"Below Detection (>100)","17.0",22.1,"16.6",3,1,4,1,5,1,7,1,17,1
"321c8bca-d6ae-46f6-9fee-1799b4f8623a","MainAutochamber.201707_E_2_20to24","201707_E2_20-24",7,2017,"2017-07-24","Eriophorum Autochamber Site",2,22,"Below Detection (>100)","17.0",22.1,"15.6",3,1,4,1,5,1,7,1,17,1
"026f1f48-61f4-4eeb-b655-33066fc48447","MainAutochamber.201707_E_3_1to5","201707_E3_01-05",7,2017,"2017-07-24","Eriophorum Autochamber Site",3,3,"Below Detection (>100)","10.0",21.2,"17.1",3,1,4,1,5,1,7,1,17,1
"e287408f-e933-44ee-b934-ea30123927ce","MainAutochamber.201707_E_3_10to14","201707_E3_10-14",7,2017,"2017-07-24","Eriophorum Autochamber Site",3,12,"Below Detection (>100)","10.0",21.2,"16.1",3,1,4,1,5,1,7,1,17,1
"d85cdbd8-b9f5-4856-8a34-0338bbf38f1b","MainAutochamber.201707_E_3_20to24","201707_E3_20-24",7,2017,"2017-07-24","Eriophorum Autochamber Site",3,22,"Below Detection (>100)","10.0",21.2,"15.6",3,1,4,1,5,1,7,1,17,1
"973d7810-5bb2-4d40-aa65-d4329f683f3f","MainAutochamber.201707_E_3_30to34","201707_E3_30-34",7,2017,"2017-07-24","Eriophorum Autochamber Site",3,32,"Below Detection (>100)","10.0",21.2,"15.2",3,1,4,1,5,1,7,1,17,1
"f9e14b6d-68a4-4e96-888e-95870c93009e","MainAutochamber.201707_P_1_1to5","201707_P1_01-05",7,2017,"2017-07-20","Palsa Autochamber Site",1,3,"30.0","Not Detected",10.3,"14.3",0,0,0,0,0,0,0,0,0,0
"b312c813-c0b4-4f10-babc-32ff83c45f05","MainAutochamber.201707_P_1_10to14","201707_P1_10-14",7,2017,"2017-07-20","Palsa Autochamber Site",1,12,"30.0","Not Detected",10.3,"10.2",0,0,0,0,0,0,0,0,0,0
"8983e4da-b89b-4222-b62f-0fc99bc2a995","MainAutochamber.201707_P_1_20to24","201707_P1_20-24",7,2017,"2017-07-20","Palsa Autochamber Site",1,22,"30.0","Not Detected",10.3,"7.9",0,0,0,0,0,0,0,0,0,0
"86e81193-e3fc-4ec4-8306-4d95234283d0","MainAutochamber.201707_P_2_1to5","201707_P2_01-05",7,2017,"2017-07-20","Palsa Autochamber Site",2,3,"35.0","Not Detected",15.2,"13.3",0,0,0,0,0,0,0,0,0,0
"47f4edcf-c47f-418d-9480-d55f962c8a7f","MainAutochamber.201707_P_2_10to14","201707_P2_10-14",7,2017,"2017-07-20","Palsa Autochamber Site",2,12,"35.0","Not Detected",15.2,"10.5",0,0,0,0,0,0,0,0,0,0
"34d4c754-c430-4d6e-a12d-5bc280bd4772","MainAutochamber.201707_P_2_20to24","201707_P2_20-24",7,2017,"2017-07-20","Palsa Autochamber Site",2,22,"35.0","Not Detected",15.2,"8.0",0,0,0,0,0,0,0,0,0,0
"57d249ec-b4d4-406e-b25f-b476ae60a12e","MainAutochamber.201707_P_3_1to5","201707_P3_01-05",7,2017,"2017-07-20","Palsa Autochamber Site",3,3,"31.0","Not Detected",14.3,"14.6",0,0,0,0,0,0,0,0,0,0
"cf39fc7c-af6e-4c94-a3a2-e00fe4313d71","MainAutochamber.201707_P_3_10to14","201707_P3_10-14",7,2017,"2017-07-20","Palsa Autochamber Site",3,12,"31.0","Not Detected",14.3,"10.5",0,0,0,0,0,0,0,0,0,0
"c17ae288-58c7-4be6-b75f-a7ebabd8e117","MainAutochamber.201707_P_3_20to24","201707_P3_20-24",7,2017,"2017-07-20","Palsa Autochamber Site",3,22,"31.0","Not Detected",14.3,"7.7",0,0,0,0,0,0,0,0,0,0
"679b4aae-7c39-40cf-afb1-91446dcec35d","MainAutochamber.201707_S_2_1to5","201707_S2_01-05",7,2017,"2017-07-21","Sphagnum Autochamber Site",2,3,"Below Detection (>100)","-11.0",18.8,"20.3",4,0,5,0,5,0,7,0,17,0
"27438b27-c22c-460a-a464-a62f75e040d4","MainAutochamber.201707_S_2_10to14","201707_S2_10-14",7,2017,"2017-07-21","Sphagnum Autochamber Site",2,12,"Below Detection (>100)","-11.0",18.8,"14.8",4,1,5,1,5,1,7,1,17,1
"54f968b9-4b3e-4c31-9d99-7fbdeedce2e5","MainAutochamber.201707_S_2_20to24","201707_S2_20-24",7,2017,"2017-07-21","Sphagnum Autochamber Site",2,22,"Below Detection (>100)","-11.0",18.8,"13.8",4,1,5,1,5,1,7,1,17,1
"0c9369f4-2fc5-48ea-83a7-1f8be0f9f286","MainAutochamber.201707_S_2_30to34","201707_S2_30-34",7,2017,"2017-07-21","Sphagnum Autochamber Site",2,32,"Below Detection (>100)","-11.0",18.8,"13.4",4,1,5,1,5,1,7,1,17,1
"eda1dfe4-9c07-4b43-a48e-5e7d895e63c9","MainAutochamber.201707_S_3_1to5","201707_S3_01-05",7,2017,"2017-07-21","Sphagnum Autochamber Site",3,3,"Below Detection (>100)","-13.0",23.3,"21.0",4,0,5,0,5,0,7,0,17,0
"58ee65e5-11fd-46c3-9763-47bbc60d945b","MainAutochamber.201707_S_3_10to14","201707_S3_10-14",7,2017,"2017-07-21","Sphagnum Autochamber Site",3,12,"Below Detection (>100)","-13.0",23.3,"18.5",4,1,5,1,5,1,7,1,17,1
"ad477fa8-fd79-4dc2-b39d-1569d9f14d3f","MainAutochamber.201707_S_3_20to24","201707_S3_20-24",7,2017,"2017-07-21","Sphagnum Autochamber Site",3,22,"Below Detection (>100)","-13.0",23.3,"17.6",4,1,5,1,5,1,7,1,17,1
"09931480-994b-4749-918d-366a2f01c679","MainAutochamber.201707_S_3_30to34","201707_S3_30-34",7,2017,"2017-07-21","Sphagnum Autochamber Site",3,32,"Below Detection (>100)","-13.0",23.3,"16.5",4,1,5,1,5,1,7,1,17,1
