,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.7342,0.2592,1,1,0.9692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9752,-1,0.4596,1,0.8104,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.6714,0.9834,1,1,-0.9984,0.999,1,1,-1,-1,0.348,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9958,0.9988,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.0616000000000001,-1,-1,-0.2732,0.9474,-0.9952,1,1,1,1,1,1,1,1,1,1,0.9978,1,1,0.9998,1,1,1,-0.6482,-1,-1,0.9688,-1,0.9366,-0.372,0.4064,0.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6112,1,0.5764,-1,-1,-0.8848,0.1882,-0.0881999999999999,-0.993,-0.6634,0.7042,0.9628,-0.9956,-1,-1,-0.7276,-0.2494,1,1,1,1,1,1,1,1,1,0.9998,-1,-1,-0.9538,0.886,0.963,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,1,1,1,1,0.9996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.7546,-1,-1,-1,-1,1,0.9976,1,1,1,1,1,1,1,1,0.9994,1,1,1,1,1,1,0.9832,1,-0.9996,-0.998,-1,-1,1,-1,-1,0.931,0.9586,0.9156,1,1,1,1,1,1,1,1,1,1,1,1,0.9752,1,-0.1428,0.9992,-0.0858,-1,-1,-1,0.9996,-1,-1,-1,1,-0.7378,-1,-1,-1,1,1,0.9968,0.8568,1,0.4878,0.959,1,1,1,0.994,-1,-1,-1,-0.9972,1,-0.1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,1,1,1,1,1,1,1,1,1,0.9916,0.9996,1,0.999,1,1,0.8762,0.9986,1,-1,0.959,0.9862,1,1,0.98,1,1,1,1,1,1,1,1,0.9782,0.9946,1,0.8954,0.9894,1,0.9994,0.9596,1,-0.3412,-0.6046,0.9994,1,0.9888,1,-1,0.9998,0.9994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9982,0.9996,1,-0.8932,0.8972,0.9944,0.9994,0.9886,0.2468,1,1,1,-1,-0.2726,0.9896,0.9936,0.9966,1,1,1,1,1,1,1,1,1,0.9958,-0.9544,0.7092,0.9998,1,1,-1,-0.3506,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4034,-1,-0.9962,0.6394,0.9902,-0.945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6064,-0.9558,-0.9982,1,-0.991,0.996,-0.6566,0.6046,0.6122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9926,1,0.9994,-0.9938,-0.9942,-0.8222,0.3558,0.8962,-0.744,-0.5278,0.9608,0.9994,-1,-1,-0.9958,-0.0908,0.1548,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.745,0.9884,0.9988,-0.9994,-1,0.3164,-0.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9928,-1,-1,-0.3894,0.9358,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.772,-0.3756,-1,0.993,-1,0.9362,0.9342,-0.4752,-0.484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9754,1,0.7718,-0.97,-1,-0.9984,-0.7612,-0.8862,0.2966,-1,-0.7148,0.9816,-0.7116,-1,-1,-0.9594,-0.9848,1,1,1,1,1,1,1,1,1,1,-0.9986,-1,-1,0.2898,0.984,-0.8784,-1,-0.8204,0.7288,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9978,-1,-0.9998,-0.6006,-1,1,0.9618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9616,0.9992,-1,0.2184,-1,-0.9676,1,-1,-1,0.995,0.9928,0.9892,1,1,1,1,1,1,1,1,1,1,1,1,0.9666,1,0.0346,0.9866,-0.9454,-1,-0.9954,-1,0.99,-1,-1,0.164,1,-0.5804,-1,-1,-1,1,0.9998,0.9582,0.2072,0.9996,0.5576,0.9982,1,1,1,0.973,-1,-1,-0.9624,-0.3118,1,-0.2888,-1,0.9998,0.1132,-0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,1,1,0.9972,1,0.9874,0.9994,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9786,-1,-1,-1,-1,1,0.7714,0.9898,1,1,1,1,1,1,1,0.9898,1,1,1,1,1,1,0.9904,1,-1,-0.9958,-1,-1,1,-1,-1,0.5152,0.6372,0.622,1,1,1,1,1,1,1,1,1,1,1,1,0.969,1,-0.3882,1,-0.4784,-1,-1,-1,0.999,-1,-1,-1,1,-0.2552,-1,-1,-1,1,0.9998,0.8572,-0.2876,0.9974,-0.2934,0.9346,1,1,1,0.9996,-0.996,-1,-1,-0.9996,1,0.5774,-1,1,0.7226,-0.9718,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,1,0.999,1,1,1,-1,-1,-1,-0.0204,0.8706,-1,-1,-1,-1,0.7738,-1,-1,0.7902,0.874,1,1,1,1,1,1,1,1,0.9886,1,1,1,0.9998,1,1,1,1,1,-1,-1,-1,-0.6324,-1,-1,-1,1,1,1,1,1,1,0.9998,0.9998,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.94,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.6926,0.5664,-1,-1,-1,-1,-0.1232,-1,-1,0.222,0.6198,0.9726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.9612,0.2632,-1,-0.996,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,1,-1,-0.9994,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9946,1,1,1,-1,-1,-1,-0.3478,0.935,-1,-1,-1,-1,0.61,-1,-1,0.5126,0.7056,0.9996,1,1,1,1,1,1,1,0.9344,1,1,1,0.9996,1,1,1,1,1,-1,-1,-0.994,0.2288,-1,-1,-1,1,1,1,1,1,1,1,0.9988,1,1,1,1,1,1,1,1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996,1,1,1,-1,-1,-1,-0.7982,0.7928,-1,-1,-1,-1,0.1942,-1,-1,0.052,0.361,0.9942,1,1,1,1,1,1,1,0.9802,1,1,1,0.9996,1,1,1,1,1,-1,-1,-0.8792,0.2052,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9598,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.9998,-0.9204,0.3348,-1,-1,-1,-0.9988,-0.6902,-1,-1,-0.6644,0.1004,0.9038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.9572,-0.7738,-1,-1,-0.996,1,0.952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9998,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.6168,0.3788,-1,-1,-1,-1,-0.212,-1,-1,0.00960000000000005,0.424,0.955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.964,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,1,0.9984,1,1,1,-1,-1,-1,-0.7662,0.3952,-1,-1,-1,-1,-0.2494,-1,-1,0.1056,0.3322,0.9824,1,1,1,1,1,1,1,0.9956,1,1,1,0.9988,1,1,1,1,1,-1,-1,-1,-0.9998,-1,-1,-1,1,1,1,1,1,1,0.9994,0.9992,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9982,1,1,1,-1,-1,-1,-0.902,0.77,-1,-1,-1,-1,0.0918000000000001,-1,-1,-0.00560000000000005,0.4838,0.9918,1,1,1,1,1,1,1,0.9834,1,1,1,0.9998,1,1,1,1,1,-1,-1,-1,-0.9886,-1,-1,-1,1,1,1,1,1,1,1,0.9992,1,1,1,1,1,1,1,0.9998,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,1,1,1,1,1,1,1,1,-1,0.3826,1,-1,-0.0744,1,-1,-0.5082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.6378,1,-1,-0.9944,1,-1,-0.731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.89,1,1,1,1,1,1,1,1,1,1,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4582,1,1,1,1,1,1,1,1,0.5236,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1,1,1,1,1,1,1,1,1,-0.979,0.093,1,-0.9678,-0.127,1,-0.9728,-0.5794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9622,-0.748,1,-0.9988,-0.9628,0.9928,-0.9656,-0.917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,-0.8324,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1326,1,1,1,1,1,1,1,1,0.8292,1,1,1,1,1,1,1,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,1,1,1,1,1,1,1,1,1,-0.8398,-0.8338,1,-0.9424,-0.676,1,-0.9752,-0.9376,0.9992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.892,-0.9854,1,-0.9584,-0.9996,0.9112,-0.8752,-0.9996,1,1,1,1,1,1,1,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9842,-0.9688,0.9914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.532,1,1,1,1,1,1,1,1,0.885,1,1,1,1,1,1,1,1,1,1,1,1,-0.9992,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,1,1,1,1,1,1,1,1,1,-0.732,-1,1,-0.8942,-0.9926,1,-0.973,-1,0.9766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.7608,-1,0.9998,-0.786,-1,0.6022,-0.816,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9902,-0.9988,0.9984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9102,1,1,1,1,1,1,1,1,0.9368,1,1,1,1,1,1,1,1,1,1,1,1,-0.9452,-0.9768,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,1,1,1,1,1,1,1,1,1,-1,-0.5408,1,-1,-0.8048,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-0.9994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5222,1,1,1,1,1,1,1,1,0.9304,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,1,1,1,1,1,1,1,1,1,-0.9908,-0.9998,1,-0.995,-0.9964,1,-0.9984,-1,0.9994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9898,-1,1,-0.9796,-1,0.9774,-0.9952,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8432,1,1,1,1,1,1,1,1,0.978,1,1,1,1,1,1,1,1,1,1,1,1,-0.9864,-0.978,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,1,1,1,1,1,1,1,1,0.7928,-1,1,0.6198,-0.9998,0.9886,0.767,-0.9994,-0.9526,1,1,1,1,0.9998,0.9996,1,1,1,1,1,1,1,1,0.8572,-1,-0.3998,0.7684,-0.9882,-0.9974,0.4708,-1,1,1,1,1,1,1,1,1,1,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8562,-0.9866,-0.4798,1,1,1,0.974,0.9822,1,1,1,1,0.9992,0.9722,1,1,0.8428,1,1,1,1,1,1,1,0.9974,1,-1,1,0.9994,1,0.9998,1,1,0.9984,1,0.995,1,1,1,1,1,1,1,1,1,1,1,1,0.742,0.421,-0.6554,-0.9956,-0.343,-0.9804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1,1,1,1,1,1,1,1,1,-1,0.374,1,-1,0.218,1,-1,-0.759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.795,1,-1,-0.9952,1,-1,-0.7332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9334,1,1,1,1,1,1,1,1,0.979,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9922,-0.9648,-0.9516,-1,-1,0.5258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,1,1,1,1,1,1,1,1,1,-0.9998,-0.5256,1,-0.9998,-0.6836,1,-1,-0.9812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9936,1,-1,-1,1,-1,-0.9906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4096,1,1,1,1,1,1,1,1,0.8702,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.9996,-1,-1,-0.2858,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,1,1,1,1,1,1,1,1,1,-0.9504,-0.9996,1,-0.9946,-0.9984,1,-0.9966,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.974,-1,1,-0.989,-1,0.9818,-0.9896,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8374,1,1,1,1,1,1,1,1,0.9454,1,1,1,1,1,1,1,1,1,1,1,1,-0.999,-1,-1,-1,-1,-1,-0.937,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
